	ca4a	ca4b	ca5a	ca5b	ca6a	ca6b	cb4a	cb4b	cb5a	cb5b	cb6a	cb6b	wa4a	wa4b	wa5a	wa5b	wa6a	wa6b	wb4a	wb4b	wb5a	wb5b	wb6a	wb6b
Geminicoccaceae_genus	0.001105888858169754	0.0008327902092838004	0.001091374379045612	0.001196410767696909	0.002282096584216726	0.0017851517378977215	0.0009665571235260005	0.001020176830650646	0.0015795015795015794	0.0018003684474962318	0.0028265299414974043	0.0028021863972877603	0.0020967785856275357	0.0017797912790227322	0.0005512811294072531	0.0012944518356046166	0.001469939732470969	0.001216765474926865	0.0027591105283286893	0.0027443758350485675	0.0008035925313164737	0.0013027241409258026	0.0011712285168682369	0.00109976809238052
CCD24_ge	0.002725226114775464	0.00202766311825621	0.00037633599277434894	0.00019940179461615153	0.0011042402826855124	0.0007875669431901712	0.0020104388169340805	0.0023804126048515076	0.000702000702000702	0.0009211187405794675	0.001183198580161704	0.0015913651145090984	0.003294937777414699	0.0029932853329018684	0.000263656192325208	0.0004314839452015389	0.0014331912391591945	0.001423874491935693	0.002622520898213408	0.003069367710251688	0.002008981328291184	0.0016501172451726834	0.0005856142584341184	0.0005977000502068042
ADurb.Bin063-1	0.0009874007662229946	0.000941415019190383	0.0020322143609814844	0.002711864406779661	0.0007361601884570082	0.0011550981833455844	0.0018171273922288809	0.0011902063024257538	0.0018427518427518426	0.002554011053424887	0.001281798461841846	0.0018335293710648307	0.0014432372082890832	0.0012539438556751071	0.0015579684091944102	0.0018338067671065405	0.0016904306923416143	0.00199342428870997	0.0010380811888761408	0.001191636875744773	0.0010635783502718035	0.001042179312740642	0.0015786123488224064	0.0016018361345542353
DS-100_ge	0.0010663928275208342	0.000977623289159244	0.0016935119674845712	0.0015553339980059818	0.0032391048292108367	0.002467709755329203	0.0008892325536439204	0.0006234413965087282	0.0007897507897507897	0.0006280355049405461	0.0017090646157891282	0.0013146059641596902	0.0011164665196198567	0.0016988916754307898	0.001605905898708084	0.0015101938082053858	0.0028296339850066164	0.002614751339736455	0.0011746708189914227	0.0009749756256093596	0.0021271567005436073	0.00202645977477347	0.0006365372374283897	0.000573792048198532
Pseudarthrobacter	0.0049370038311149726	0.004453617206169889	0.00176877916603944	0.0018743768693918245	0.001987632508833922	0.0017326472750183765	0.002203750241639281	0.0013602357742008614	0.002369252369252369	0.0031401775247027297	6.573325445342799e-05	3.4594893793676056e-05	0.0010620047381749856	0.000808996035919424	0.0010306560245439947	0.0011506238538707705	0.0002204909598706453	0.00038832940689155254	0.0007102660765994646	0.0007222041671180443	0.0008272276057669581	0.0004921402310164143	0.0012476129853596436	0.0011954001004136085
Microtrichales_unclassified	0.0019353055017970696	0.0023535375479759577	0.0009784735812133072	0.001076769690927218	0.0013987043580683156	0.001680142812139032	0.0028610090856369614	0.0028905010201768304	0.0013162513162513162	0.0014654161781946066	0.0020048642608295544	0.0017297446896838025	0.0013615445361217764	0.0011325944502871934	0.0008868435560029723	0.00039552694976807744	0.0008452153461708069	0.0011908768478007617	0.0015571217833142117	0.0018416206261510125	0.0013471992436776181	0.001360622991633616	0.0007893061744112032	0.0010280440863557033
Subgroup_2_ge	0.00019748015324459894	7.241653993772178e-05	0.0033870239349691406	0.0030707876370887344	0.0003680800942285041	0.00036753124015541323	7.732456988208004e-05	0.0	0.00565988065988066	0.005694188578127614	0.00016433313613356998	0.00010378468138102817	5.4461781444871064e-05	4.04498017959712e-05	0.00402674911914863	0.0034518715616123114	0.0010657063060414524	0.0006989929324047945	5.463585204611266e-05	0.0	0.0006381470101630821	0.0008974321859711085	0.002393380012730745	0.0025581562148851216
Labrys	0.000908408704925155	0.0006155405894706351	0.0017687791660394405	0.001555333998005982	0.0008097762073027091	0.0007350624803108265	0.0008505702687028804	0.0007934708682838358	0.0019305019305019305	0.0016747613465081226	0.0010517320712548478	0.0011762263889849858	0.0020423168041826647	0.0018606908826146753	0.002085280793844826	0.0023372047031750024	0.0013964427458474202	0.0016050948818184174	0.0015298038572911547	0.0012277470841006752	0.0013708343181281022	0.0020554092001273776	0.0017823042647994907	0.0018648241566452293
Acidothermus	3.9496030648919786e-05	0.0	0.0042525967183501415	0.004107676969092722	0.00014723203769140164	0.0	3.866228494104002e-05	0.0	0.003466128466128466	0.003935689164294088	6.573325445342799e-05	6.918978758735211e-05	2.7230890722435532e-05	0.0	0.002684499412765754	0.003092301607277696	0.000661472879611936	0.0005695497967742771	0.0	3.611020835590221e-05	0.0009454029780193808	0.0008974321859711085	0.004735837046467219	0.004948956415712341
Chthoniobacteraceae_unclassified	0.001105888858169754	0.0011224563690346875	0.0014300767725425262	0.002273180458624129	0.0015459363957597172	0.0011025937204662396	0.0014305045428184807	0.0016436182271593741	0.0018866268866268865	0.0017584994138335284	0.0016104647341089859	0.001902719158652183	0.0012526209732320345	0.0014157430628589918	0.0018695620910332918	0.001582107799072309	0.0011024547993532267	0.001242654102052969	0.0008195377806916897	0.0009388654172534576	0.0015126447648310093	0.0018817126480039372	0.001222151495862508	0.0009563200803308866
Blastocatellaceae_unclassified	0.0011848809194675936	0.0017379969585053225	0.0016182447689297007	0.0016749750747756726	0.0016931684334511193	0.0011550981833455844	0.0010825439783491205	0.0009635003400589433	0.0023253773253773253	0.0016747613465081222	0.00115033195293499	0.0012454161765723375	0.0017427770062358738	0.0022247390987784168	0.0014381246854102247	0.0016180647945057706	0.0007717183595472585	0.0010873223392963475	0.0013112604491067046	0.0011194164590329686	0.0010872134247222882	0.0012737747155718959	0.0012730744748567795	0.0019126401606617736
Pseudomonas	0.0013823610727121925	0.0010862480990658267	0.00011290079783230468	0.00015952143569292123	0.002134864546525324	0.0013651160348629634	0.0010438816934080805	0.0007934708682838359	0.0006142506142506142	0.0008373806732540612	9.859988168014199e-05	0.0	0.0007080031587833237	0.0004853976215516544	0.008341123175379305	0.010607313652871165	0.0009187123327943555	0.00051777254252207	0.00032781511227667593	0.00039721229191492434	0.00047270148900969034	0.0004921402310164143	0.0005346912794398472	0.0005977000502068043
mle1-7	0.0027252261147754646	0.002534578897820262	0.0005645039891615234	0.0004386839481555334	0.0013987043580683158	0.0023627008295705135	0.0016624782524647208	0.0020403536613012923	0.0009652509652509653	0.0011723329425556857	0.0021363307697364097	0.0025254272469383515	0.0006807722680608882	0.0007280964323274817	0.0006711248531914383	0.0006472259178023083	0.0015434367190945175	0.0016827607631967278	0.000983445336830028	0.0012277470841006752	0.0020562514771921532	0.0015343195437570564	0.0007383831954169319	0.0009802280823391588
Candidatus_Nitrososphaera	0.005292468106955251	0.009595191541748135	3.76335992774349e-05	0.0	0.00022084805653710247	0.00010500892575868948	0.005606031316450802	0.004364089775561099	0.00013162513162513163	0.0001256071009881092	0.00026293301781371196	0.00017297446896838027	0.00231462571140702	0.0017797912790227326	7.190623427051125e-05	7.191399086692315e-05	7.349698662354843e-05	5.1777254252207005e-05	0.0014478500792219856	0.001191636875744773	2.3635074450484518e-05	0.0	0.00010184595798854233	0.00019126401606617735
Aquicella	0.00185631344049923	0.0016655804185676008	0.0008279391841035675	0.0013160518444665997	0.000809776207302709	0.0006825580174314817	0.002087763386816161	0.0022103831330764	0.0010968760968760969	0.0010467258415675768	0.0011174653257082759	0.0010032519200166058	0.001960624132015358	0.002548337513146186	0.0013182809616260388	0.0015821077990723087	0.0009187123327943554	0.000673104305278691	0.0011746708189914225	0.001191636875744773	0.0020562514771921537	0.0026922965579133217	0.00038192234245703385	0.0007650560642647091
Blastocatellaceae_genus	0.0032386745132114226	0.002606995437757984	0.0008279391841035677	0.001036889332003988	0.000809776207302709	0.0009975847947075501	0.002397061666344481	0.002720471548401723	0.0008336258336258336	0.0005861664712778429	0.0006244659173075659	0.0008302774510482253	0.0012798518639544698	0.0015370924682469055	0.000551281129407253	0.0007910538995361547	0.0019109216522122593	0.000983767830791933	0.0024859312680981255	0.0019499512512187196	0.0010163082013708343	0.0012158758648640824	0.0003309993634627626	0.0002151720180744495
BIrii41_ge	0.0020142975630949088	0.0014845390687232964	0.000677404786993828	0.0007178464606181455	0.0006625441696113074	0.0007875669431901712	0.0017784651072878408	0.001756971208342779	0.000702000702000702	0.0007117735722659523	0.001446131597975416	0.0017643395834774785	0.0023418566021294555	0.0029123857293099275	0.0005033436398935787	0.0006112689223688469	0.0012494487726003238	0.0011390995935485547	0.001721029339452549	0.001372187917524284	0.0014181044670290716	0.002171206901543003	0.000738383195416932	0.0006694240562316207
Ktedonobacteraceae_genus	0.0	0.0	0.0016935119674845718	0.0018344965104685935	0.0014723203769140168	0.0007350624803108265	0.0	0.00017002947177510768	0.002106002106002106	0.0023446658851113728	0.0019391310063761264	0.002006503840033211	0.0	4.04498017959712e-05	0.0025167181994678925	0.0028046456438100024	0.0022784065853300025	0.002096978797214385	2.731792602305633e-05	7.222041671180442e-05	0.0009217679035688966	0.0009263816113250152	0.0023933800127307454	0.001960456164678318
Ardenticatenales_genus	0.002172281685690587	0.003512202186979506	0.0004516031913292187	0.0005583250249252242	0.0025029446407538285	0.002887745458363961	0.0017784651072878408	0.0012468827930174563	0.00021937521937521936	0.0006699045386032492	0.0020705975152829825	0.002110288521414239	0.0007080031587833237	0.0013752932610630207	0.00023968744756837083	0.0003236129589011542	0.0011759517859767751	0.0015792062546923144	0.0007102660765994646	0.0011916368757447727	0.0010635783502718035	0.001360622991633616	0.00020369191597708467	0.0002151720180744495
Streptosporangiaceae_unclassified	0.00039496030648919787	0.0005793323195017742	0.0021451151588137893	0.0013958125623130607	0.0012514723203769142	0.0011550981833455844	0.0005799342741156002	0.00045341192473362043	0.0021937521937521937	0.0015072852118573103	0.0011174653257082759	0.0013837957517470422	8.16926721673066e-05	4.04498017959712e-05	0.002612593178495242	0.003020387616410773	0.0016904306923416139	0.0019157584073316598	0.0003551330382997323	0.0003972122919149243	0.0016071850626329476	0.0013316735662797093	0.0013239974538510504	0.0017452841466038685
S085_ge	0.0014218571033611123	0.0017017886885364617	0.0004516031913292187	0.0005583250249252242	0.0028710247349823326	0.0021001785151737898	0.002474386236226561	0.0011335298118340512	0.0008775008775008774	0.0008373806732540614	0.001511864852428844	0.0017643395834774785	0.0016338534433461317	0.001982040288002589	0.000287624937082045	0.0002157419726007695	0.0006982213729237101	0.0008543246951614155	0.002103480303775337	0.0015166287509478927	0.001087213424722288	0.0007816344845554816	0.000611075747931254	0.0007411480622564372
Singulisphaera	0.0006319364903827166	0.0004707075095951915	0.0017311455667620055	0.0016749750747756726	0.0013250883392226151	0.0017326472750183767	0.00015464913976416007	0.00011335298118340512	0.001711126711126711	0.0019259755484843408	0.001511864852428844	0.0012108212827786615	0.0006263104866160172	0.0007280964323274817	0.0017257496224922695	0.0019776347488403867	0.0017271791856533882	0.0015274290004401072	0.0004097688903458449	0.000505542916982631	0.0016780902859844012	0.0015053701184031497	0.0018841502227880335	0.0016257441365625078
bacteriap25_ge	0.0022117777163395066	0.0021000796581939316	0.001129007978323047	0.0008374875373878363	0.0008833922261484099	0.0005775490916727922	0.0030156582254011214	0.003117206982543641	0.0012285012285012285	0.0016328923128454192	0.0005258660356274239	0.0005881131944924931	0.0018244696784031806	0.0019415904862066173	0.0005033436398935787	0.001006795872136924	0.00036748493311774215	0.0004918839153959665	0.00043708681636890113	0.0003972122919149243	0.0012053887969747108	0.001157977014156269	0.0015276893698281352	0.0012910321084466973
Ensifer	0.005055491923061733	0.003512202186979506	3.76335992774349e-05	3.988035892323031e-05	0.00036808009422850414	0.00021001785151737897	0.003286294219988401	0.00396735434141918	0.0	0.0	0.0006573325445342799	0.0008994672386355774	0.005582332598099283	0.004247229188576976	2.3968744756837084e-05	0.0	3.674849331177422e-05	0.0	0.0006009943725072392	0.0008305347921857509	7.090522335145356e-05	8.684827606172017e-05	7.638446849140675e-05	2.390800200827217e-05
Pajaroellobacter	0.0009874007662229946	0.0005431240495329133	0.0015429775703748308	0.0013958125623130607	0.0024293286219081276	0.001470124960621653	0.0009278948385849604	0.0007367943776921331	0.0015356265356265355	0.0015910232791827158	0.0014461315979754162	0.0016605549020964506	0.0007080031587833237	0.0006471968287355392	0.0016538433882217582	0.001582107799072309	0.0014699397324709695	0.001164988220674658	0.0007922198546686334	0.0007583143754739464	0.0011817537225242262	0.0012158758648640824	0.000992998090388288	0.0008606880722977976
Isosphaeraceae_genus	0.0006714325210316364	0.0009052067492215222	0.0014677103718199619	0.0010368893320039877	0.0006625441696113074	0.0012076026462249291	0.0007345834138797603	0.0006801178871004307	0.0012285012285012285	0.0010467258415675768	0.0016761979885624144	0.0013492008579533662	0.0009530811752852436	0.0017797912790227315	0.0015339996644375719	0.0018338067671065394	0.0013229457592238726	0.00176042664457504	0.0010107632628530842	0.0009749756256093595	0.0008272276057669586	0.001157977014156269	0.0014258434118395928	0.0011954001004136092
Hyphomicrobium	0.0033176665745092617	0.0033311608371352015	0.0001505343971097396	0.00023928215353938184	0.00044169611307420494	0.0010500892575868949	0.0028223468006959213	0.002833824529585128	0.0006581256581256581	0.0004605593702897338	0.0007230657989877079	0.0010724417076039578	0.0010347738474525503	0.001860690882614675	0.0002636561923252079	0.0007191399086692315	0.00014699397324709687	0.00044010666114375954	0.0012566245970605913	0.0013360777091683818	0.001418104467029071	0.0015053701184031497	0.0003564608529598982	0.0006694240562316207
Chloroflexi_unclassified	0.0012243769501165134	0.0017379969585053225	0.0007903055848261327	0.0007976071784646059	0.001398704358068316	0.0016276383492596872	0.0013918422578774407	0.001756971208342779	0.0010091260091260091	0.0007117735722659524	0.0014789982252021306	0.00131460596415969	0.001388775426844212	0.0010516948466952512	0.001030656024543995	0.0010427528675703854	0.0010657063060414524	0.001449763119061798	0.0007375840026225207	0.0010833062506770662	0.0007799574568659894	0.0007816344845554816	0.0008911521323997457	0.0013388481124632422
SBR1031_ge	0.0017378253485524707	0.001593163878629879	0.0006397711877163931	0.000797607178464606	0.0014723203769140165	0.0019951695894151003	0.0016624782524647208	0.0011902063024257536	0.0011846261846261846	0.0008373806732540614	0.0023006639058699803	0.001383795751747042	0.000925850284562808	0.0012539438556751071	0.0006471561084346015	0.0008629678904030776	0.0006614728796119359	0.0012426541020529689	0.0012293066710375355	0.0009027552088975552	0.0009217679035688962	0.0008684827606172018	0.0006365372374283896	0.0005259760441819878
Acidimicrobiia_unclassified	0.0011848809194675936	0.0017379969585053225	0.0008655727833810024	0.0007577268195413755	0.0011778563015312133	0.0014176204977423082	0.0016624782524647208	0.001133529811834051	0.001053001053001053	0.0009629877742421709	0.0018733977519226988	0.001245416176572338	0.0015521607711788251	0.0009303454413073377	0.0012463747273555278	0.0006831829132357698	0.0011759517859767754	0.0011908768478007619	0.0007375840026225207	0.0011555266673888705	0.001063578350271804	0.0007237356338476681	0.0009166136218968813	0.0006694240562316205
Pirellulaceae_unclassified	0.0023302658082862654	0.0021000796581939316	0.0004892367906066536	0.0005583250249252242	0.0011042402826855124	0.0005250446287934474	0.0016624782524647208	0.0018703241895261843	0.0013162513162513162	0.0007955116395913585	0.0013475317162952743	0.001210821282778662	0.001443237208289083	0.0016584418736348186	0.0006471561084346014	0.0008989248858365394	0.0006614728796119359	0.0005436611696481735	0.001065399114899197	0.0010110858339652618	0.000898132829118412	0.0012448252902179891	0.0007129217059197965	0.0005977000502068042
Frankiales_unclassified	7.899206129783957e-05	0.0002896661597508871	0.0014300767725425264	0.0017148554336989033	0.00265017667844523	0.002467709755329203	0.00030929827952832015	0.0002833824529585128	0.0012285012285012285	0.000669904538603249	0.00098599881680142	0.0006573029820798451	0.00046292514228140404	0.0003235984143677696	0.0008628748112461351	0.0013663658264715399	0.0012494487726003236	0.0010614337121702439	0.0006283122985302955	0.0005777633336944354	0.0018908059560387614	0.0020843586254812837	0.0019350732017823045	0.0014822961245128748
Subgroup_22_ge	0.0024092578695841054	0.0024983706278514013	0.0007150383862712629	0.0007178464606181455	0.0010306242638398115	0.0008925758689488607	0.001933114247052001	0.002550442076626615	0.0009213759213759213	0.0007536426059286553	0.001018865444028134	0.001037846813810282	0.0011164665196198567	0.0009303454413073376	0.0008389060664892982	0.0007191399086692315	0.0004409819197412906	0.000569549796774277	0.00112003496694531	0.0008305347921857508	0.0011344835736232571	0.001476420693049243	0.0003564608529598982	0.0005259760441819877
OM190_ge	0.0015798412259567915	0.0016655804185676008	0.0004892367906066536	0.001076769690927218	0.0015459363957597179	0.0007875669431901712	0.001894451962110961	0.002153706642484697	0.0005703755703755704	0.0005442974376151399	0.001084598698481562	0.0012800110703660142	0.001443237208289083	0.0021438394951864737	0.00031159368183888205	0.0005393549315019237	0.0008452153461708069	0.0010355450850441403	0.0010107632628530842	0.001227747084100675	0.0009454029780193813	0.0013895724169875228	0.0003564608529598982	0.00040643603414062694
Gemmatimonas	0.0008294166436273155	0.000941415019190383	0.0015806111696522664	0.001156530408773679	0.000809776207302709	0.0009450803318282055	0.0007732456988208004	0.00045341192473362043	0.001711126711126711	0.0016747613465081224	0.00098599881680142	0.0008648723448419018	0.0009803120660076793	0.000768546234123453	0.0012224059825986905	0.0015461508036388476	0.0012127002792885497	0.0015015403733140043	0.0006283122985302955	0.0006499837504062398	0.0008981328291184118	0.0011869264395101757	0.0012476129853596439	0.0015779281325459637
Pseudonocardiaceae_unclassified	0.001500849164658952	0.0012310811789412702	0.0004516031913292187	0.00035892323030907274	0.0002944640753828033	0.00036753124015541323	0.0017011405374057608	0.0022103831330763995	0.0004826254826254826	0.0004605593702897337	0.0007887990534411359	0.000588113194492493	0.003975710045475587	0.003923630774209207	0.0004793748951367416	0.0003236129589011542	0.0010289578127296783	0.001320319983431279	0.0010380811888761406	0.0010833062506770662	0.0007090522335145357	0.0007816344845554815	0.0004583068109484406	0.0003347120281158104
Legionella	0.0020142975630949088	0.0017742052284741834	0.00033870239349691406	0.0008374875373878363	0.0008833922261484098	0.0005775490916727922	0.0011212062632901605	0.0011902063024257536	0.0011846261846261846	0.0009211187405794677	0.001018865444028134	0.0009340621324292537	0.0012798518639544698	0.0016179920718388473	0.0011744684930850165	0.0013304088310380777	0.0015434367190945185	0.0010873223392963475	0.0007922198546686333	0.0011194164590329684	0.0009217679035688968	0.000839533335263295	0.0006874602164226609	0.0005020680421737156
S0134_terrestrial_group_ge	0.003120186421264661	0.0023535375479759577	7.52671985548698e-05	0.00011964107676969092	0.001840400471142521	0.0009975847947075501	0.002010438816934081	0.0026071185672183173	0.0001755001755001755	0.00020934516831351533	0.0004929994084007099	0.0008994672386355777	0.0023418566021294555	0.002548337513146186	4.793748951367417e-05	0.00021574197260076946	0.0006982213729237101	0.00051777254252207	0.0015571217833142113	0.0012638572924565771	0.0005199716379106593	0.0006658367831398547	0.0002291534054742203	0.00016735601405790516
SC-I-84_ge	0.0007504245823294758	0.000941415019190383	0.00026343519494204424	0.0009571286141575272	0.0014723203769140168	0.0015226294235009977	0.0010825439783491205	0.001020176830650646	0.000702000702000702	0.0003768213029643276	0.0020377308880562676	0.0024216425655573235	0.0013615445361217764	0.000606747026939568	0.000838906066489298	0.0007910538995361547	0.001763927678965163	0.0020193129158360733	0.0009561274108069715	0.0005777633336944354	0.0009217679035688966	0.0012737747155718959	0.0005092297899427117	0.00045425203815717126
NB1-j_ge	3.9496030648919786e-05	0.00021724961981316532	0.0007526719855486978	0.0009970089730807579	0.0019876325088339225	0.001837656200777066	0.00046394741929248017	0.0004534119247336205	0.0008336258336258336	0.0009629877742421705	0.0032209294682179726	0.002283262990382619	0.0007624649402281948	0.000808996035919424	0.0004793748951367417	0.0008270108949696162	0.0013596942525356465	0.0013979858648095892	0.000245861334207507	0.0002527714584913155	0.0021507917749940915	0.002344903453666443	0.0003564608529598982	0.0005737920481985319
Ellin6067	0.0012243769501165134	0.0008327902092838004	0.00033870239349691406	0.0007577268195413759	0.0004416961130742049	0.0008925758689488606	0.0009278948385849604	0.0014735887553842665	0.0012723762723762723	0.0009629877742421706	0.0005915992900808519	0.0010032519200166056	0.0006535413773384528	0.001051694846695251	0.0010785935140576685	0.0014023228219050014	0.0023886520652653246	0.0016050948818184174	0.0005463585204611266	0.0005777633336944354	0.0015835499881824628	0.0018817126480039372	0.0006874602164226608	0.0010758600903722478
Planctomycetales_genus	0.001105888858169754	0.0011586646390035484	0.0014300767725425264	0.0014356929212362907	0.0006625441696113074	0.000630053554552137	0.0011985308331722406	0.0012468827930174561	0.0016672516672516671	0.0014654161781946068	0.000624465917307566	0.00048432851311146474	0.0011981591917871633	0.0016988916754307904	0.0009827185350303204	0.0009708388767034626	0.00047773041305306484	0.000569549796774277	0.0008195377806916897	0.000866645000541653	0.0008744977546679273	0.0007526850592015749	0.0010693825588796947	0.001362756114471514
Proteobacteria_unclassified	0.0012243769501165134	0.0010500398290969658	0.0007903055848261327	0.0007178464606181453	0.0009570082449941106	0.0009450803318282055	0.0008119079837618404	0.0013602357742008612	0.0019305019305019303	0.001130463908892983	0.0014789982252021302	0.0009686570262229301	0.0008713885031179369	0.0008494458377153954	0.001102562258814506	0.0015821077990723087	0.0008084668528590327	0.0010355450850441403	0.0008741736327378023	0.0005777633336944353	0.0012999290947766494	0.0007526850592015749	0.0006619987269255253	0.0007650560642647091
Pseudolabrys	0.0007899206129783956	0.001013831559128105	0.000715038386271263	0.0005583250249252244	0.001325088339222615	0.0007350624803108265	0.0011985308331722406	0.0008501473588755384	0.0013162513162513162	0.0009211187405794675	0.0004929994084007099	0.00041513872552411264	0.0010620047381749856	0.000808996035919424	0.0009108123007598092	0.0005753119269353852	0.0012494487726003234	0.000983767830791933	0.0003551330382997323	0.0005777633336944354	0.0026234932640037813	0.0024896505804359783	0.0009675366008911521	0.0010997680923805198
Burkholderiaceae_genus	0.0011848809194675936	0.0009414150191903831	7.52671985548698e-05	0.00011964107676969092	0.002061248527679623	0.0022051874409324793	0.0008892325536439204	0.0010201768306506462	0.00021937521937521936	0.0002512142019762184	0.0021363307697364097	0.0024216425655573235	0.0009530811752852435	0.0006471968287355392	0.0004074686608662304	0.0002157419726007695	0.000330736439805968	0.0002847748983871385	0.0019122548216139428	0.0026360452099808617	0.001276294020326164	0.0009263816113250151	0.0002800763844684914	0.0002629880220909939
Diplorickettsiaceae_genus	0.001105888858169754	0.0010500398290969658	0.000677404786993828	0.0013958125623130602	0.0006625441696113074	0.0008925758689488607	0.0003866228494104002	0.0007367943776921331	0.0016233766233766233	0.0013398090772064975	0.001051732071254848	0.0010378468138102818	0.0007896958309506304	0.0011325944502871934	0.0007909685769756241	0.001330408831038078	0.001028957812729678	0.0007507701866570015	0.0006009943725072391	0.0007944245838298485	0.0007799574568659896	0.000955331036678922	0.0011966900063653727	0.001386664116479786
Phenylobacterium	0.0005134483984359572	0.0007965819393149395	0.0011666415776004817	0.0011166500498504487	0.0009570082449941107	0.001260107109104274	0.0006959211289387203	0.0008501473588755384	0.001404001404001404	0.0010048568079048736	0.0009202655623479919	0.0009686570262229296	0.0005990795958935816	0.000606747026939568	0.001486062174923899	0.001977634748840387	0.0013596942525356463	0.0012426541020529682	0.0007375840026225208	0.000505542916982631	0.0008981328291184118	0.0008974321859711085	0.00086569064290261	0.0005737920481985319
Ruminococcaceae_unclassified	0.0002764722145424385	0.00036208269968860887	0.0010537407797681772	0.0011166500498504485	0.0018404004711425213	0.0019951695894151003	0.0006572588439976803	0.000510088415325323	0.0005703755703755704	0.0007117735722659523	0.0019062643791494126	0.001833529371064831	0.0003267706886692264	0.00020224900897985602	0.0006231873636777643	0.000755096904102693	0.0021681611053946804	0.002304087814223214	0.0006009943725072392	0.0004333225002708265	0.0006145119357125976	0.001157977014156269	0.0007129217059197964	0.00035862003012408257
C0119_ge	0.0009874007662229946	0.0009052067492215222	0.0007526719855486978	0.0010767696909272182	0.0017667844522968202	0.002520214218208548	0.00034796056446936017	0.0007367943776921332	0.0004826254826254826	0.0003768213029643276	0.0014461315979754157	0.0014183906455407182	0.00038123247011409746	0.0005258474233476257	0.0007190623427051128	0.0009348818812700008	0.0019844186388358084	0.0017604266445750392	0.0006283122985302955	0.0005777633336944354	0.0006617820846135666	0.0005789885070781345	0.0006365372374283897	0.0007172400602481647
Candidatus_Koribacter	0.0007899206129783956	0.0005431240495329133	0.0006021375884389582	0.001036889332003988	0.0006625441696113074	0.0007875669431901712	0.0018171273922288806	0.0020403536613012923	0.0003071253071253071	0.0003349522693016245	0.0005915992900808519	0.0004497336193177887	0.002260163929962149	0.0018606908826146748	0.0003595311713525563	0.0008629678904030778	0.0026091430251359697	0.0016568721360706244	0.0006829481505764082	0.0010471960423211642	0.0003072559678562987	0.00037634252960078743	0.000305537873965627	0.0004064360341406269
Sphingomonadaceae_unclassified	0.0009084087049251551	0.000941415019190383	0.0010161071804907422	0.001196410767696909	0.0006625441696113074	0.000840071406069516	0.0009278948385849604	0.0007367943776921331	0.0014917514917514917	0.0011304639088929827	0.000690199171760994	0.0007610876634608735	0.0006535413773384527	0.0004449478197556833	0.0015579684091944087	0.001078709863003847	0.0009554608261061296	0.0009061019494136225	0.00040976889034584487	0.0007583143754739463	0.0007799574568659896	0.000839533335263295	0.001298535964353915	0.0012432161044301532
Betaproteobacteriales_unclassified	0.0012243769501165134	0.001593163878629879	0.000677404786993828	0.0005982053838484544	0.0008833922261484098	0.000630053554552137	0.0011212062632901605	0.0010768533212423485	0.0007458757458757458	0.0005861664712778431	0.0008216656806678501	0.0008994672386355779	0.0010075429567301148	0.0005662972251435969	0.0008389060664892984	0.0007191399086692315	0.0008819638394825811	0.0016827607631967304	0.0005736764464841828	0.0006138735420503375	0.0009690380524698658	0.0011290275888023622	0.0006365372374283897	0.0007411480622564369
Gitt-GS-136_ge	0.0012638729807654331	0.0027156202476645666	3.76335992774349e-05	0.0002791625124626122	0.0005889281507656066	0.00042003570303475793	0.0015078291127005607	0.001927000680117887	0.0001755001755001755	0.00020934516831351533	0.00029579964504042593	0.00024216425655573237	0.0021240094763499712	0.00234608850416633	0.00019174995805469668	0.00028765596346769267	0.0004409819197412906	0.00036244077976544905	0.001283942523083648	0.0019499512512187196	0.000590876861262113	0.0007237356338476681	0.0001782304264799491	0.000143448012049633
Parachlamydiaceae_unclassified	0.0009084087049251551	0.0011586646390035484	0.0011290079783230472	0.0006380857427716848	0.0002944640753828033	0.000420035703034758	0.0016238159675236808	0.0009068238494672409	0.0008775008775008774	0.0005861664712778431	0.0012489318346151322	0.001176226388984986	0.0005990795958935817	0.00044494781975568326	0.00057524987416409	0.0005393549315019237	0.0005512273996766133	0.000776658813783105	0.0006829481505764081	0.0007944245838298485	0.0013944693925785874	0.0008974321859711085	0.0007383831954169321	0.0006694240562316205
JGI_0001001-H03	0.0009874007662229946	0.00036208269968860887	0.001806412765316875	0.0017547357926221336	0.0004416961130742049	0.00042003570303475793	0.0004639474192924802	0.0005667649059170256	0.0016672516672516671	0.0010048568079048736	0.00032866627226713996	0.00010378468138102817	0.0007080031587833237	0.0007280964323274817	0.001390187195896551	0.0014382798173384632	0.00033073643980596794	0.00038832940689155254	0.00024586133420750693	0.00021666125013541324	0.0008272276057669583	0.0009263816113250152	0.0010184595798854235	0.001362756114471514
Paenibacillaceae_unclassified	0.0007899206129783957	0.000325874429719748	0.0007526719855486978	0.0009970089730807574	0.0005889281507656066	0.000630053554552137	0.00027063599458728013	0.0003967354341419179	0.0010968760968760969	0.0009629877742421708	0.000591599290080852	0.00048432851311146474	0.00032677068866922634	0.00024269881077582724	0.0011984372378418537	0.001222537844737693	0.002057915625459357	0.0023040878142232143	0.00032781511227667593	0.00018055104177951104	0.0007563223824155049	0.0006368873577859479	0.0010948440483768303	0.001123676094388792
