	ca4a	ca4b	ca5a	ca5b	ca6a	ca6b	cb4a	cb4b	cb5a	cb5b	cb6a	cb6b	wa4a	wa4b	wa5a	wa5b	wa6a	wa6b	wb4a	wb4b	wb5a	wb5b	wb6a	wb6b
Subgroup_25_or	0.001500849164658952	0.0012310811789412702	0.003575191931356315	0.003668993020937189	0.007582449941107183	0.006353040008400711	0.0016624782524647208	0.001813647698934482	0.0019743769743769744	0.0015072852118573098	0.004404128048379673	0.004912474918701998	0.00231462571140702	0.003721381765229351	0.0030679993288751472	0.003523785552479235	0.0036013523445538745	0.0032878556450151456	0.0016663934874064366	0.004008233127505146	0.005152446230205622	0.004226616101670382	0.0025461489497135585	0.0026298802209099377
Thermoleophilia_order	0.002290769777637347	0.001919038308349627	0.002483817552310704	0.00247258225324028	0.005815665488810363	0.005880499842486609	0.0015851536825826408	0.0017002947177510767	0.002106002106002106	0.0026796181544129966	0.005948859528035225	0.004877880024908322	0.0014704680990115188	0.001537092468246905	0.002828311881306776	0.002624860666642695	0.00286638247831839	0.003054858000880214	0.0037152379391356596	0.004008233127505146	0.003356180571968802	0.003010740236806298	0.0019605346912794403	0.00164965213857078
Streptosporangiales	0.0017378253485524707	0.0015207473386921572	0.0034999247328014464	0.0024725822532402804	0.0028710247349823326	0.002257691903811824	0.0012758554030543206	0.0009068238494672409	0.004826254826254826	0.004396248534583821	0.0020705975152829816	0.0021102885214142396	0.0014704680990115186	0.00101124504489928	0.005416936315045179	0.006364388191722697	0.003160370424812583	0.0034172987806456627	0.0010380811888761406	0.0012277470841006752	0.003332545497518318	0.003387082766407085	0.003666454487587524	0.004446888373538627
Thermoleophilia_unclassified	0.0017378253485524707	0.002534578897820262	0.002258015956646095	0.002113659022931207	0.0027237926972909316	0.002677727606846582	0.0026290353759907212	0.003003854001360235	0.00214987714987715	0.002428403952436779	0.0032866627226714002	0.001695149795890126	0.003131552433080086	0.00396408057600518	0.002109249538601661	0.0019416777534069245	0.002498897545200649	0.003313744272141252	0.0066109380975796425	0.006427617087350618	0.002032616402741669	0.001794864371942217	0.0026225334182049653	0.0021517201807444947
Gammaproteobacteria_unclassified	0.0034361546664560157	0.0030052864074154536	0.0019193135631491813	0.0028713858424725845	0.0023557126030624275	0.0024152052924498583	0.0028996713705780014	0.003740648379052368	0.0026325026325026324	0.002051582649472449	0.002432130414776837	0.003044350653843491	0.003049859760912779	0.0035191327562494965	0.0022530620071426837	0.0032720865844450015	0.003601352344553877	0.0035985191705283927	0.0015571217833142122	0.0021666125013541323	0.0033561805719688046	0.002750195408621133	0.002113303628262254	0.0026537882229182076
Ktedonobacterales	3.9496030648919786e-05	3.620826996886089e-05	0.005193436700286009	0.00542372881355933	0.002502944640753829	0.0017326472750183767	0.0	0.00017002947177510768	0.005967005967005967	0.005108022106849766	0.002925129823177547	0.0036324638483359838	8.16926721673066e-05	8.08996035919424e-05	0.0055847175283430354	0.006220560209988849	0.003344112891371456	0.0032619670178890446	0.000163907556138338	0.00014444083342360885	0.002150791774994093	0.002287004602958629	0.005015913430935711	0.0053793004518612455
Xanthomonadales	0.0014218571033611123	0.0007603736693460786	0.0022203823573686593	0.0015154536390827515	0.005668433451118961	0.005092932899296437	0.0008892325536439204	0.0010768533212423485	0.00214987714987715	0.0017584994138335286	0.005291526983500953	0.005362208538019787	0.0007352340495057593	0.0011325944502871934	0.0023009994966563595	0.0027327316529430798	0.00191092165221226	0.0019416470344577636	0.0013112604491067042	0.0014444083342360883	0.006594185771685176	0.007526850592015748	0.0013239974538510504	0.0016018361345542357
Reyranellales	0.0022512737469884262	0.001919038308349627	0.002634351949420443	0.003230309072781656	0.0018404004711425207	0.0015751338863803424	0.0027836845157548813	0.0019270006801178872	0.0036416286416286413	0.004061296265282197	0.00147899822520213	0.0014529855393343944	0.003049859760912779	0.002426988107758272	0.003379593010714029	0.002445075689475387	0.0026826400117595183	0.0019675356615838665	0.0018303010435447747	0.0015888491676596971	0.0028834790829591114	0.0028659931100367643	0.0030553787396562703	0.0027972362349678436
Diplorickettsiales	0.003041194359966819	0.0027518285176334274	0.0015806111696522666	0.002831505483549355	0.0016931684334511195	0.0015751338863803424	0.002551710806108641	0.0030038540013602355	0.0028518778518778517	0.002554011053424888	0.002234930651416552	0.002179478309001591	0.002886474416578166	0.0038427311706172654	0.0021811557728721727	0.0031282586027111554	0.0024254005585771002	0.001605094881818419	0.001939572747637001	0.0020221716679305235	0.002930749231860082	0.003792374721361773	0.0016549968173138131	0.002175628182752767
Caulobacterales	0.00312018642126466	0.0030777029473531754	0.00222038235736866	0.002113659022931207	0.001987632508833923	0.002467709755329203	0.002513048521167601	0.0023237361142598046	0.0026763776763776763	0.002386534918774075	0.0017419312430158422	0.0018681242648585063	0.0028592435258557305	0.002750586522126042	0.0023968744756837066	0.003272086584445003	0.002645891518447745	0.002537085458358145	0.0017483472654756063	0.001408298125880186	0.002599858189553298	0.002402802304374256	0.0028262253341820504	0.002845052238984387
Cytophagales	0.0030806903906157404	0.0016655804185676008	0.0007526719855486978	0.0009970089730807574	0.002502944640753829	0.001890160663656411	0.0033636187898704816	0.002777148038993425	0.0017988767988767987	0.0015910232791827156	0.001051732071254848	0.0012454161765723375	0.002886474416578166	0.0027101367203300713	0.0012703434721123652	0.0017259357808061552	0.0029398794649419407	0.003210189763636837	0.003551330382997321	0.002924926876828079	0.002458047742850391	0.0024317517297281627	0.0022660725652450674	0.0025581562148851195
RCP2-54	0.00537146016825309	0.003765660076761532	0.0013548095739876567	0.001036889332003988	0.00044169611307420494	0.0004725401659141027	0.004020877633868162	0.0035139424166855593	0.0035977535977535975	0.0026377491207502934	0.0008545323078945639	0.0011070366013976338	0.005064945674373009	0.004894426017312515	0.0006471561084346013	0.00046744094063500056	0.00036748493311774215	0.00046599528826986303	0.00379719171720483	0.00343046979381071	0.001772630583786339	0.0013027241409258026	0.00086569064290261	0.0007889640662729815
Unknown_Order	0.0023302658082862667	0.0024621623578825404	0.0012042751768779167	0.0013559322033898306	0.0027974087161366317	0.002047674052294445	0.0030929827952832015	0.0017002947177510767	0.0016672516672516673	0.0009211187405794674	0.0022020640241898377	0.0018335293710648307	0.0031860142145249573	0.003519132756249495	0.0006711248531914383	0.0008629678904030777	0.003123621931500809	0.0026924172211147653	0.003933781347320112	0.002563824793269057	0.002292602221696999	0.0022291057522508166	0.0005346912794398474	0.000717240060248165
Chlamydiales	0.0022117777163395066	0.0032949525671663407	0.002897787144362491	0.0016749750747756724	0.0008833922261484098	0.0013126115719836187	0.0030543205103421615	0.0018136476989344815	0.002457002457002457	0.0016747613465081218	0.0031223295865378314	0.002698401715906731	0.0013070827546769056	0.0010921446484912225	0.00203734330433115	0.001546150803638847	0.002315155078641778	0.002562974085484251	0.0013658963011528172	0.0015166287509478925	0.0032616402741668664	0.001968560924065657	0.001858688733290898	0.0019126401606617755
PLTA13	0.005292468106955251	0.004163951046419002	0.00026343519494204424	0.0004785643070787637	0.0007361601884570083	0.0007350624803108265	0.00448482505316064	0.005157560643844936	0.0007897507897507897	0.0009211187405794676	0.0006901991717609938	0.0010378468138102816	0.008114805435285794	0.008818056791521723	0.00021571870281153377	0.0001797849771673079	0.0006614728796119359	0.0008025474409092086	0.0010107632628530842	0.0010471960423211642	0.0014417395414795557	0.0021712069015430036	0.00020369191597708467	0.0002390800200827217
Latescibacteria_or	0.0028832102373711433	0.0038742848866681148	0.0011666415776004821	0.0011166500498504483	0.002871024734982333	0.002310196366691169	0.001971776531993041	0.002153706642484697	0.0014478764478764478	0.0015072852118573098	0.0029579964504042604	0.0039784127862727454	0.0012526209732320343	0.0015370924682469051	0.0011265310035713425	0.0014382798173384627	0.002204909598706454	0.0015274290004401077	0.0017210293394525496	0.00213050229299823	0.0027180335618057208	0.002489650580435976	0.001476766390833864	0.0012671241064384257
Thermoanaerobaculales	0.0028832102373711433	0.002896661597508871	0.0006397711877163931	0.0013958125623130607	0.0047114252061248516	0.0039903391788302005	0.0017784651072878408	0.0017002947177510767	0.000702000702000702	0.0007536426059286552	0.0015118648524288442	0.0009340621324292536	0.002423549274296762	0.0025483375131461865	0.0009108123007598093	0.0016540217899392324	0.0018741731589004857	0.0014756517461879002	0.0036606020870895485	0.00278048604340447	0.0024816828173008752	0.003329183915699271	0.0006365372374283896	0.0009563200803308868
Planctomycetales	0.0033571626051581787	0.0027880367876022883	0.0018816799638717457	0.001874376869391824	0.0010306242638398115	0.0011025937204662396	0.0028223468006959213	0.0029471775107685325	0.0025447525447525447	0.002428403952436779	0.001281798461841846	0.0007956825572545496	0.002668627290798682	0.0035595825580454657	0.0015819371539512468	0.001582107799072309	0.0013229457592238724	0.0015792062546923142	0.0015298038572911555	0.0018416206261510123	0.0018199007326873086	0.0016501172451726834	0.0015022278803309998	0.001936548162670046
Oligoflexales	0.0021327856550416675	0.001919038308349627	0.0012419087761553521	0.0015553339980059816	0.0025765606595995303	0.002730232069725927	0.0010052194084670405	0.0012468827930174561	0.00214987714987715	0.0017584994138335275	0.002103464142509697	0.0023178578841762947	0.001851700569125616	0.0016584418736348178	0.0015339996644375719	0.001869763762540001	0.0024254005585771007	0.0019934242887099723	0.0007102660765994644	0.001047196042321164	0.0017489955093358558	0.0018527632226500305	0.001425843411839593	0.0020082721686948625
CCD24	0.002725226114775464	0.00202766311825621	0.00037633599277434894	0.00019940179461615153	0.0011042402826855124	0.0007875669431901712	0.0020104388169340805	0.0023804126048515076	0.000702000702000702	0.0009211187405794675	0.001183198580161704	0.0015913651145090984	0.003294937777414699	0.0029932853329018684	0.000263656192325208	0.0004314839452015389	0.0014331912391591945	0.001423874491935693	0.002622520898213408	0.003069367710251688	0.002008981328291184	0.0016501172451726834	0.0005856142584341184	0.0005977000502068042
Babeliales	0.0019353055017970696	0.0021362879281627925	0.0012795423754327871	0.001914257228315054	0.0019876325088339234	0.0011025937204662396	0.0013918422578774407	0.0007367943776921331	0.002106002106002106	0.002009713615809746	0.002037730888056269	0.002110288521414238	0.0008169267216730659	0.0010516948466952512	0.001054624769300832	0.0016899787853726933	0.001139203292665001	0.000880213322287519	0.0010927170409222534	0.0009388654172534574	0.0019617111793902163	0.0017659149465883103	0.0015276893698281354	0.0011954001004136085
DS-100	0.0010663928275208342	0.000977623289159244	0.0016935119674845712	0.0015553339980059818	0.0032391048292108367	0.002467709755329203	0.0008892325536439204	0.0006234413965087282	0.0007897507897507897	0.0006280355049405461	0.0017090646157891282	0.0013146059641596902	0.0011164665196198567	0.0016988916754307898	0.001605905898708084	0.0015101938082053858	0.0028296339850066164	0.002614751339736455	0.0011746708189914227	0.0009749756256093596	0.0021271567005436073	0.00202645977477347	0.0006365372374283897	0.000573792048198532
Subgroup_2	0.00019748015324459894	7.241653993772178e-05	0.0033870239349691406	0.0030707876370887344	0.0003680800942285041	0.00036753124015541323	7.732456988208004e-05	0.0	0.00565988065988066	0.005694188578127614	0.00016433313613356998	0.00010378468138102817	5.4461781444871064e-05	4.04498017959712e-05	0.00402674911914863	0.0034518715616123114	0.0010657063060414524	0.0006989929324047945	5.463585204611266e-05	0.0	0.0006381470101630821	0.0008974321859711085	0.002393380012730745	0.0025581562148851216
Pseudomonadales	0.0013823610727121925	0.0010862480990658267	0.00011290079783230468	0.00019940179461615153	0.002134864546525324	0.0013651160348629634	0.0011985308331722406	0.000906823849467241	0.0006581256581256581	0.0008792497069167643	9.859988168014199e-05	0.0	0.0007080031587833237	0.0004853976215516544	0.00838906066489298	0.010607313652871165	0.0009554608261061297	0.00051777254252207	0.00032781511227667593	0.00039721229191492434	0.00047270148900969034	0.0004921402310164143	0.0005346912794398472	0.0005977000502068043
Acetobacterales	0.0011848809194675936	0.0006155405894706351	0.0011290079783230472	0.0013958125623130604	0.001472320376914017	0.0014176204977423082	0.0005799342741156003	0.00034005894355021535	0.0010091260091260091	0.0011304639088929825	0.001117465325708276	0.0006918978758735214	0.0011981591917871633	0.0011730442520831647	0.0026125931784952406	0.002660817662076156	0.0036381008378656497	0.003287855645015149	0.0005736764464841828	0.0007222041671180442	0.000803592531316474	0.0009263816113250152	0.0017823042647994913	0.0015301121285294199
Ardenticatenales	0.0022117777163395066	0.003548410456948367	0.0004516031913292187	0.0005583250249252242	0.0025029446407538285	0.002887745458363961	0.0018171273922288809	0.0012468827930174563	0.00021937521937521936	0.0006699045386032492	0.0020705975152829825	0.002110288521414239	0.0008169267216730659	0.0014157430628589918	0.00023968744756837083	0.0003236129589011542	0.0011759517859767751	0.0015792062546923144	0.0007922198546686335	0.0011916368757447727	0.001087213424722288	0.0013895724169875228	0.00022915340547422026	0.0002151720180744495
S085	0.0014218571033611123	0.0017017886885364617	0.0004516031913292187	0.0005583250249252242	0.0028710247349823326	0.0021001785151737898	0.002474386236226561	0.0011335298118340512	0.0008775008775008774	0.0008373806732540614	0.001511864852428844	0.0017643395834774785	0.0016338534433461317	0.001982040288002589	0.000287624937082045	0.0002157419726007695	0.0006982213729237101	0.0008543246951614155	0.002103480303775337	0.0015166287509478927	0.001087213424722288	0.0007816344845554816	0.000611075747931254	0.0007411480622564372
Chloroflexi_unclassified	0.0012243769501165134	0.0017379969585053225	0.0007903055848261327	0.0007976071784646059	0.001398704358068316	0.0016276383492596872	0.0013918422578774407	0.001756971208342779	0.0010091260091260091	0.0007117735722659524	0.0014789982252021306	0.00131460596415969	0.001388775426844212	0.0010516948466952512	0.001030656024543995	0.0010427528675703854	0.0010657063060414524	0.001449763119061798	0.0007375840026225207	0.0010833062506770662	0.0007799574568659894	0.0007816344845554816	0.0008911521323997457	0.0013388481124632422
Acidimicrobiia_unclassified	0.0011848809194675936	0.0017379969585053225	0.0008655727833810024	0.0007577268195413755	0.0011778563015312133	0.0014176204977423082	0.0016624782524647208	0.001133529811834051	0.001053001053001053	0.0009629877742421709	0.0018733977519226988	0.001245416176572338	0.0015521607711788251	0.0009303454413073377	0.0012463747273555278	0.0006831829132357698	0.0011759517859767754	0.0011908768478007619	0.0007375840026225207	0.0011555266673888705	0.001063578350271804	0.0007237356338476681	0.0009166136218968813	0.0006694240562316205
Legionellales	0.0020142975630949088	0.0017742052284741834	0.00033870239349691406	0.0008773678963110666	0.0008833922261484098	0.000630053554552137	0.0011598685482312006	0.0013602357742008612	0.0011846261846261846	0.0009211187405794677	0.001051732071254848	0.0009340621324292537	0.0015521607711788251	0.0017393414772267609	0.0012463747273555276	0.0014382798173384623	0.0015434367190945185	0.0010873223392963475	0.0011473528929683663	0.0011555266673888705	0.0009217679035688968	0.000839533335263295	0.0007129217059197965	0.0005498840461902599
Subgroup_22_or	0.0024092578695841054	0.0024983706278514013	0.0007150383862712629	0.0007178464606181455	0.0010306242638398115	0.0008925758689488607	0.001933114247052001	0.002550442076626615	0.0009213759213759213	0.0007536426059286553	0.001018865444028134	0.001037846813810282	0.0011164665196198567	0.0009303454413073376	0.0008389060664892982	0.0007191399086692315	0.0004409819197412906	0.000569549796774277	0.00112003496694531	0.0008305347921857508	0.0011344835736232571	0.001476420693049243	0.0003564608529598982	0.0005259760441819877
OM190_or	0.0015798412259567915	0.0016655804185676008	0.0004892367906066536	0.001076769690927218	0.0015459363957597179	0.0007875669431901712	0.001894451962110961	0.002153706642484697	0.0005703755703755704	0.0005442974376151399	0.001084598698481562	0.0012800110703660142	0.001443237208289083	0.0021438394951864737	0.00031159368183888205	0.0005393549315019237	0.0008452153461708069	0.0010355450850441403	0.0010107632628530842	0.001227747084100675	0.0009454029780193813	0.0013895724169875228	0.0003564608529598982	0.00040643603414062694
S0134_terrestrial_group_or	0.003120186421264661	0.0023535375479759577	7.52671985548698e-05	0.00011964107676969092	0.001840400471142521	0.0009975847947075501	0.002010438816934081	0.0026071185672183173	0.0001755001755001755	0.00020934516831351533	0.0004929994084007099	0.0008994672386355777	0.0023418566021294555	0.002548337513146186	4.793748951367417e-05	0.00021574197260076946	0.0006982213729237101	0.00051777254252207	0.0015571217833142113	0.0012638572924565771	0.0005199716379106593	0.0006658367831398547	0.0002291534054742203	0.00016735601405790516
NB1-j	3.9496030648919786e-05	0.00021724961981316532	0.0007526719855486978	0.0009970089730807579	0.0019876325088339225	0.001837656200777066	0.00046394741929248017	0.0004534119247336205	0.0008336258336258336	0.0009629877742421705	0.0032209294682179726	0.002283262990382619	0.0007624649402281948	0.000808996035919424	0.0004793748951367417	0.0008270108949696162	0.0013596942525356465	0.0013979858648095892	0.000245861334207507	0.0002527714584913155	0.0021507917749940915	0.002344903453666443	0.0003564608529598982	0.0005737920481985319
Proteobacteria_unclassified	0.0012243769501165134	0.0010500398290969658	0.0007903055848261327	0.0007178464606181453	0.0009570082449941106	0.0009450803318282055	0.0008119079837618404	0.0013602357742008612	0.0019305019305019303	0.001130463908892983	0.0014789982252021302	0.0009686570262229301	0.0008713885031179369	0.0008494458377153954	0.001102562258814506	0.0015821077990723087	0.0008084668528590327	0.0010355450850441403	0.0008741736327378023	0.0005777633336944353	0.0012999290947766494	0.0007526850592015749	0.0006619987269255253	0.0007650560642647091
Phycisphaerales	0.0014218571033611123	0.0017017886885364617	0.0006397711877163932	0.0007577268195413755	0.0007361601884570082	0.0009975847947075501	0.0015078291127005607	0.0015302652459759688	0.0005703755703755704	0.0005024284039524369	0.000690199171760994	0.0008648723448419016	0.0015521607711788251	0.0019011406844106453	0.0007430310874619497	0.0006112689223688467	0.0009922093194179038	0.0006472156781525875	0.0012839425230836482	0.0011194164590329684	0.0014181044670290718	0.000955331036678922	0.0003309993634627626	0.0006455160542233484
C0119	0.0009874007662229946	0.0009052067492215222	0.0007526719855486978	0.0010767696909272182	0.0017667844522968202	0.002520214218208548	0.00034796056446936017	0.0007367943776921332	0.0004826254826254826	0.0003768213029643276	0.0014461315979754157	0.0014183906455407182	0.00038123247011409746	0.0005258474233476257	0.0007190623427051128	0.0009348818812700008	0.0019844186388358084	0.0017604266445750392	0.0006283122985302955	0.0005777633336944354	0.0006617820846135666	0.0005789885070781345	0.0006365372374283897	0.0007172400602481647
Sphingobacteriales	0.0006319364903827166	0.0007603736693460786	0.00045160319132921866	0.0006779661016949151	0.0010306242638398115	0.0010500892575868949	0.0012758554030543206	0.0007934708682838358	0.0008336258336258336	0.0005442974376151399	0.00042726615394728183	0.0010378468138102818	0.0008986193938403724	0.0012134940538791356	0.00057524987416409	0.001006795872136924	0.0008819638394825811	0.0006472156781525875	0.0005463585204611265	0.0004694327086267287	0.0011817537225242262	0.0014474712676953363	0.0008911521323997457	0.0010758600903722478
Gitt-GS-136_or	0.0012638729807654331	0.0027156202476645666	3.76335992774349e-05	0.0002791625124626122	0.0005889281507656066	0.00042003570303475793	0.0015078291127005607	0.001927000680117887	0.0001755001755001755	0.00020934516831351533	0.00029579964504042593	0.00024216425655573237	0.0021240094763499712	0.00234608850416633	0.00019174995805469668	0.00028765596346769267	0.0004409819197412906	0.00036244077976544905	0.001283942523083648	0.0019499512512187196	0.000590876861262113	0.0007237356338476681	0.0001782304264799491	0.000143448012049633
Chthonomonadales	0.0006714325210316364	0.0005793323195017742	0.001166641577600482	0.0010368893320039877	0.0012514723203769142	0.0013126115719836187	3.866228494104002e-05	0.0002833824529585128	0.0009213759213759213	0.0007117735722659523	0.001413264970748702	0.0017297446896838023	0.0002450780165019198	0.00020224900897985602	0.0008628748112461354	0.000898924885836539	0.0007717183595472585	0.0010355450850441403	0.00019122548216139433	0.00014444083342360885	0.0010399432758213191	0.0007526850592015749	0.0013494589433481862	0.001410572118488059
Anaerolineales	0.00185631344049923	0.003512202186979506	0.0004892367906066536	0.00011964107676969092	0.0016195524146054188	0.0007350624803108265	0.0015464913976416007	0.0011902063024257536	0.0005265005265005265	0.0004605593702897338	0.001610464734108986	0.001176226388984986	0.00035400157939166193	0.00028314861257179846	0.000263656192325208	0.0005753119269353852	0.0005512273996766133	0.00046599528826986303	0.00040976889034584487	0.0003249918752031199	0.0005908768612621131	0.0006368873577859479	0.0002800763844684915	0.000286896024099266
Opitutales	0.0009084087049251551	0.0008689984792526613	0.0006397711877163931	0.0005583250249252242	0.0005889281507656066	0.0005250446287934474	0.0007345834138797603	0.0016436182271593741	0.000702000702000702	0.0005861664712778431	0.00082166568066785	0.00041513872552411264	0.0011164665196198567	0.0013752932610630205	0.000527312384650416	0.0006472259178023083	0.0016169337057180663	0.000724881559530898	0.0005190405944380703	0.0007944245838298486	0.0012999290947766488	0.0008105839099093883	0.000611075747931254	0.0006694240562316207
Alphaproteobacteria_order	0.0003159682451913583	0.000325874429719748	0.0012042751768779167	0.001794616151545364	0.0007361601884570083	0.0008925758689488606	3.866228494104002e-05	0.00022670596236681024	0.0011407511407511407	0.0012142019762183885	0.0006573325445342799	0.0006227080882861691	0.0001633853443346132	0.0001213494053879136	0.0006950935979482756	0.0013663658264715397	0.0005879758929883875	0.000828436068035312	0.00043708681636890124	0.00014444083342360885	0.0012053887969747106	0.0010132298873867353	0.0016549968173138127	0.0013149401104549695
Nitrospirales	0.003949603064891978	0.0033673691071040624	3.76335992774349e-05	0.0	0.00014723203769140164	0.0	0.0024743862362265607	0.0017569712083427792	0.00013162513162513163	0.00020934516831351533	3.2866627226713995e-05	6.918978758735211e-05	0.0014160063175666475	0.00137529326106302	7.190623427051125e-05	0.0	7.349698662354843e-05	5.1777254252207005e-05	0.00046440474239195766	0.0008305347921857509	4.7270148900969035e-05	0.0	0.0001527689369828135	7.17240060248165e-05
Rhodobacterales	0.0011848809194675936	0.0011586646390035484	0.00018816799638717447	0.0	0.00022084805653710247	0.0002625223143967237	0.0018171273922288806	0.0019270006801178868	0.00021937521937521936	0.00016747613465081226	0.00023006639058699796	0.00034594893793676054	0.0020695476949051	0.0017393414772267615	0.0001677812132978596	0.0001438279817338463	0.00033073643980596794	0.00015533176275662103	0.0009834453368300277	0.0007944245838298486	0.0003072559678562987	0.0007237356338476681	2.5461489497135583e-05	0.00011954001004136085
Planctomycetacia_order	0.00047395236778703746	0.0002896661597508871	0.0004516031913292187	0.0004785643070787637	0.00176678445229682	0.0009975847947075501	0.00027063599458728013	0.0003967354341419179	0.00043875043875043877	0.0004605593702897338	0.001511864852428844	0.0015913651145090984	0.000517386923726275	0.00044494781975568326	0.00035953117135255623	0.0006112689223688468	0.0007349698662354843	0.000569549796774277	0.0005736764464841829	0.000505542916982631	0.0007799574568659891	0.0004921402310164143	0.0002291534054742203	0.0002629880220909938
Subgroup_11_or	0.0006714325210316364	0.0006155405894706351	0.0008279391841035677	0.0005982053838484546	0.0006625441696113074	0.0008925758689488606	0.0005799342741156003	0.0002833824529585128	0.0006581256581256581	0.0004605593702897338	0.0006244659173075659	0.000588113194492493	0.0004901560330038395	0.0003235984143677696	0.00021571870281153377	0.000431483945201539	0.00018374246655887108	0.000155331762756621	0.0010927170409222534	0.0009388654172534576	0.0011344835736232571	0.0011000781634484555	0.0005092297899427117	0.00033471202811581044
Bdellovibrionales	0.0005924404597337968	0.00039829096965746975	0.0003010687942194791	0.00031904287138584246	0.0006625441696113074	0.0007350624803108265	0.00034796056446936017	0.0003967354341419179	0.0006142506142506142	0.00054429743761514	0.0005258660356274239	0.000588113194492493	0.0006263104866160173	0.0007280964323274818	0.0006950935979482758	0.000755096904102693	0.0008819638394825811	0.0008543246951614155	0.00040976889034584487	0.00025277145849131544	0.0006145119357125976	0.0006368873577859479	0.0002800763844684915	0.0005977000502068042
Verrucomicrobiales	0.0005134483984359572	0.0005793323195017742	0.00037633599277434894	0.0004785643070787636	0.0004416961130742049	0.00042003570303475793	0.0007345834138797603	0.0009635003400589435	0.0005703755703755704	0.0004186903366270306	0.00026293301781371196	0.0005535183006988169	0.0004901560330038395	0.0005662972251435969	0.00023968744756837088	0.00046744094063500056	0.00036748493311774215	0.0006989929324047945	0.000491722668415014	0.0005416531253385332	0.0006145119357125976	0.0008974321859711085	0.0006874602164226609	0.00038252803213235475
RBG-13-54-9	0.0006319364903827166	0.0008689984792526613	0.00026343519494204424	0.00035892323030907274	0.000809776207302709	0.0009450803318282055	0.0004639474192924802	0.0006234413965087281	0.00026325026325026325	0.0003768213029643276	0.000854532307894564	0.0008302774510482255	0.0001906162350570487	0.00024269881077582724	0.0003834999161093934	0.0004674409406350005	0.0005879758929883875	0.0003883294068915525	0.00043708681636890124	0.0005055429169826309	0.0004254313401087213	0.00037634252960078743	0.0006365372374283896	0.0005498840461902599
Acidimicrobiia_order	0.0007899206129783957	0.0004707075095951915	0.0003010687942194791	0.000398803589232303	0.000809776207302709	0.0007350624803108265	0.0006572588439976803	0.0005100884153253231	0.000351000351000351	0.0003768213029643276	0.000854532307894564	0.0006227080882861691	0.00021784712577948426	0.00036404821616374083	0.0006471561084346013	0.0002876559634676926	0.0006982213729237101	0.0009061019494136225	0.00032781511227667593	0.0004694327086267287	0.00040179626565823673	0.0004921402310164143	0.000432845321451305	0.00023908002008272167
JG30-KF-CM66_or	0.0006714325210316364	0.0009052067492215222	0.00011290079783230469	0.00019940179461615153	0.0003680800942285041	0.00042003570303475793	0.0015851536825826408	0.0009068238494672409	0.00026325026325026325	0.0005024284039524369	0.000854532307894564	0.0006918978758735213	0.0007080031587833237	0.0007280964323274818	0.0001677812132978596	0.0002157419726007695	0.0002572394531824195	0.00020710901700882802	0.0005463585204611266	0.0005777633336944353	0.0001418104467029071	0.00037634252960078743	0.00010184595798854233	0.00019126401606617732
Kineosporiales	0.0003159682451913583	0.0004707075095951915	0.0004139695920517838	0.0007178464606181455	0.00036808009422850414	0.0003150267772760685	0.0001933114247052001	0.00017002947177510768	0.0004826254826254826	0.0003349522693016245	0.00029579964504042593	0.00034594893793676054	0.0004901560330038396	0.0004449478197556832	0.0009587497902734833	0.0005753119269353852	0.0006982213729237101	0.0013979858648095892	0.00019122548216139433	0.00018055104177951104	0.0003545261167572678	0.00020264597747734708	0.000916613621896881	0.0007650560642647093
Caldilineales	0.0009479047355740749	0.001303497718878992	0.00022580159566460935	0.00019940179461615153	0.0002944640753828033	0.000420035703034758	0.0005412719891745603	0.0011335298118340512	0.00013162513162513163	0.0002512142019762184	0.0005915992900808519	0.0005881131944924929	0.0006535413773384527	0.0006471968287355392	0.00011984372378418543	0.0001438279817338463	0.0005512273996766133	0.0004918839153959665	0.0005190405944380702	0.0005416531253385331	0.0002836208934058142	0.00014474712676953362	0.000305537873965627	0.000143448012049633
Actinomarinales	0.0038311149729452175	0.0034035773770729233	0.0	0.0	7.361601884570082e-05	5.250446287934474e-05	0.0011212062632901603	0.0006234413965087282	4.387504387504387e-05	4.1869033662703066e-05	0.0	0.0	0.00040846336083653293	0.0001617992071838848	0.0	0.0	0.0	0.0	0.0004097688903458449	0.00046943270862672874	9.454029780193807e-05	0.00014474712676953362	0.0	0.0
Subgroup_18_or	0.0003949603064891978	0.0007603736693460786	0.00026343519494204424	0.00015952143569292123	0.0006625441696113074	0.000630053554552137	0.0001933114247052001	0.0004534119247336205	4.387504387504387e-05	0.00020934516831351533	0.0013803983435219881	0.0009340621324292534	0.00021784712577948426	0.00024269881077582724	0.00023968744756837086	7.191399086692315e-05	0.0002204909598706453	0.0003365521526393455	0.0007922198546686335	0.001516628750947893	0.00037816119120775223	0.00020264597747734708	7.638446849140675e-05	9.563200803308868e-05
Acidobacteria_unclassified	0.0006319364903827166	0.0008689984792526613	0.00026343519494204424	0.00035892323030907274	0.00014723203769140164	0.0002625223143967237	0.0005026097042335202	0.0006801178871004306	0.000351000351000351	0.0003768213029643276	0.00029579964504042593	0.0003805438317304366	0.0003540015793916619	0.0004449478197556833	0.0003115936818388821	0.00028765596346769267	0.0005879758929883875	0.000569549796774277	0.00021854340818445067	0.0004694327086267286	0.0006145119357125976	0.0007526850592015749	0.0002800763844684915	0.000286896024099266
