	ca4a	ca4b	ca5a	ca5b	ca6a	ca6b	cb4a	cb4b	cb5a	cb5b	cb6a	cb6b	wa4a	wa4b	wa5a	wa5b	wa6a	wa6b	wb4a	wb4b	wb5a	wb5b	wb6a	wb6b
Streptosporangiaceae	0.0014613531340100321	0.0011586646390035484	0.002408550353755834	0.001714855433698903	0.0023557126030624266	0.0019426651265357557	0.0009278948385849603	0.0006801178871004307	0.0032028782028782027	0.0028052252554011054	0.00180766449746927	0.001798934477271155	0.0005718487051711461	0.0003640482161637408	0.0032837180316866803	0.003775484520513466	0.002057915625459356	0.002252310559971005	0.0005736764464841829	0.0007222041671180442	0.0020562514771921532	0.0017369655212344035	0.0018841502227880335	0.002342984196810672
Ruminococcaceae	0.0007899206129783957	0.0007603736693460786	0.001354809573987657	0.0017148554336989031	0.0029446407538280344	0.002677727606846582	0.0010052194084670405	0.0011902063024257536	0.0008775008775008774	0.0008792497069167646	0.0027279300598172626	0.002490832353144675	0.000408463360836533	0.00024269881077582724	0.0009827185350303204	0.00115062385387077	0.005438777010142576	0.005203614052346809	0.000983445336830028	0.0007944245838298486	0.0011344835736232571	0.001794864371942217	0.0009166136218968811	0.0005259760441819878
Microscillaceae	0.0027252261147754633	0.0011224563690346875	0.0005645039891615234	0.0005982053838484544	0.001398704358068316	0.0009975847947075501	0.0030156582254011214	0.0024937655860349122	0.001053001053001053	0.0008792497069167645	0.00065733254453428	0.0010032519200166058	0.002478011055741633	0.00234608850416633	0.0010066872797871577	0.0012225378447376937	0.0017639276789651636	0.0022005333057187985	0.002923018084467026	0.002383273751489546	0.0016071850626329478	0.0014185218423414295	0.0007383831954169321	0.0012671241064384257
0319-6G20	0.00185631344049923	0.001593163878629879	0.0010913743790456122	0.0013958125623130604	0.0025029446407538293	0.002467709755329203	0.0010052194084670405	0.0009635003400589433	0.0018427518427518426	0.0015910232791827154	0.0018733977519226988	0.0021102885214142383	0.0014160063175666475	0.0012539438556751067	0.0011504997483281797	0.0016540217899392315	0.002351903571953552	0.0017604266445750403	0.0006009943725072391	0.0009027552088975551	0.0015599149137319793	0.0017369655212344035	0.0012730744748567795	0.001840916154636958
CCD24_fa	0.002725226114775464	0.00202766311825621	0.00037633599277434894	0.00019940179461615153	0.0011042402826855124	0.0007875669431901712	0.0020104388169340805	0.0023804126048515076	0.000702000702000702	0.0009211187405794675	0.001183198580161704	0.0015913651145090984	0.003294937777414699	0.0029932853329018684	0.000263656192325208	0.0004314839452015389	0.0014331912391591945	0.001423874491935693	0.002622520898213408	0.003069367710251688	0.002008981328291184	0.0016501172451726834	0.0005856142584341184	0.0005977000502068042
Caulobacteraceae	0.0007899206129783957	0.000977623289159244	0.00191931356314918	0.0016350947158524428	0.0011778563015312133	0.001837656200777066	0.0011598685482312006	0.0010768533212423487	0.0017988767988767987	0.001465416178194607	0.0011831985801617042	0.001383795751747042	0.0011164665196198567	0.0011730442520831645	0.0019654370700606404	0.0026608176620761567	0.00191092165221226	0.0019416470344577636	0.0010107632628530842	0.0006499837504062398	0.0016308201370834326	0.00167906667052659	0.0019605346912794403	0.0018409161546369577
DS-100_fa	0.0010663928275208342	0.000977623289159244	0.0016935119674845712	0.0015553339980059818	0.0032391048292108367	0.002467709755329203	0.0008892325536439204	0.0006234413965087282	0.0007897507897507897	0.0006280355049405461	0.0017090646157891282	0.0013146059641596902	0.0011164665196198567	0.0016988916754307898	0.001605905898708084	0.0015101938082053858	0.0028296339850066164	0.002614751339736455	0.0011746708189914227	0.0009749756256093596	0.0021271567005436073	0.00202645977477347	0.0006365372374283897	0.000573792048198532
Microtrichales_unclassified	0.0019353055017970696	0.0023535375479759577	0.0009784735812133072	0.001076769690927218	0.0013987043580683156	0.001680142812139032	0.0028610090856369614	0.0028905010201768304	0.0013162513162513162	0.0014654161781946066	0.0020048642608295544	0.0017297446896838025	0.0013615445361217764	0.0011325944502871934	0.0008868435560029723	0.00039552694976807744	0.0008452153461708069	0.0011908768478007617	0.0015571217833142117	0.0018416206261510125	0.0013471992436776181	0.001360622991633616	0.0007893061744112032	0.0010280440863557033
Subgroup_2_fa	0.00019748015324459894	7.241653993772178e-05	0.0033870239349691406	0.0030707876370887344	0.0003680800942285041	0.00036753124015541323	7.732456988208004e-05	0.0	0.00565988065988066	0.005694188578127614	0.00016433313613356998	0.00010378468138102817	5.4461781444871064e-05	4.04498017959712e-05	0.00402674911914863	0.0034518715616123114	0.0010657063060414524	0.0006989929324047945	5.463585204611266e-05	0.0	0.0006381470101630821	0.0008974321859711085	0.002393380012730745	0.0025581562148851216
Labraceae	0.000908408704925155	0.0006155405894706351	0.0017687791660394405	0.001555333998005982	0.0008097762073027091	0.0007350624803108265	0.0008505702687028804	0.0007934708682838358	0.0019305019305019305	0.0016747613465081226	0.0010517320712548478	0.0011762263889849858	0.0020423168041826647	0.0018606908826146753	0.002085280793844826	0.0023372047031750024	0.0013964427458474202	0.0016050948818184174	0.0015298038572911547	0.0012277470841006752	0.0013708343181281022	0.0020554092001273776	0.0017823042647994907	0.0018648241566452293
Acidothermaceae	3.9496030648919786e-05	0.0	0.0042525967183501415	0.004107676969092722	0.00014723203769140164	0.0	3.866228494104002e-05	0.0	0.003466128466128466	0.003935689164294088	6.573325445342799e-05	6.918978758735211e-05	2.7230890722435532e-05	0.0	0.002684499412765754	0.003092301607277696	0.000661472879611936	0.0005695497967742771	0.0	3.611020835590221e-05	0.0009454029780193808	0.0008974321859711085	0.004735837046467219	0.004948956415712341
Pseudomonadaceae	0.0013823610727121925	0.0010862480990658267	0.00011290079783230468	0.00015952143569292123	0.002134864546525324	0.0013651160348629634	0.0010438816934080805	0.0007934708682838359	0.0006142506142506142	0.0008373806732540612	9.859988168014199e-05	0.0	0.0007080031587833237	0.0004853976215516544	0.00838906066489298	0.010607313652871165	0.0009187123327943555	0.00051777254252207	0.00032781511227667593	0.00039721229191492434	0.00047270148900969034	0.0004921402310164143	0.0005346912794398472	0.0005977000502068043
Parachlamydiaceae	0.001658833287254631	0.002534578897820262	0.0016182447689297016	0.0009172482552342969	0.0006625441696113074	0.0009975847947075501	0.0026290353759907212	0.0012468827930174561	0.0014917514917514917	0.0008792497069167647	0.0021034641425096965	0.0017297446896838025	0.0008986193938403726	0.0006471968287355393	0.0013662184511397126	0.0009348818812700007	0.0019476701455240352	0.001786315271701144	0.0010107632628530842	0.0011916368757447727	0.001985346253840701	0.001360622991633616	0.001120305537873966	0.001051952088363975
Ilumatobacteraceae	0.0013428650420632727	0.0021724961981316533	0.0005645039891615234	0.001036889332003988	0.0010306242638398115	0.0017326472750183767	0.002087763386816161	0.0015869417365676716	0.001053001053001053	0.0012142019762183887	0.0020705975152829825	0.002144883415207915	0.0016610843340685673	0.0012539438556751067	0.0005752498741640901	0.000431483945201539	0.0011024547993532267	0.0010096564579180367	0.001857618969567831	0.002202722709710035	0.0016308201370834323	0.0014474712676953363	0.0009420751113940167	0.0007650560642647093
Acetobacteraceae	0.0011848809194675936	0.0006155405894706351	0.0011290079783230472	0.0013958125623130604	0.001472320376914017	0.0014176204977423082	0.0005799342741156003	0.0002833824529585128	0.0010091260091260091	0.0011304639088929825	0.001117465325708276	0.0006918978758735214	0.0011981591917871633	0.0011730442520831647	0.0026125931784952406	0.002660817662076156	0.0036013523445538754	0.003287855645015149	0.0005736764464841828	0.0007222041671180442	0.0007563223824155049	0.0008974321859711085	0.0017823042647994913	0.0015062041265211476
BIrii41	0.0020142975630949088	0.0014845390687232964	0.000677404786993828	0.0007178464606181455	0.0006625441696113074	0.0007875669431901712	0.0017784651072878408	0.001756971208342779	0.000702000702000702	0.0007117735722659523	0.001446131597975416	0.0017643395834774785	0.0023418566021294555	0.0029123857293099275	0.0005033436398935787	0.0006112689223688469	0.0012494487726003238	0.0011390995935485547	0.001721029339452549	0.001372187917524284	0.0014181044670290716	0.002171206901543003	0.000738383195416932	0.0006694240562316207
Ardenticatenales_family	0.002172281685690587	0.003512202186979506	0.0004516031913292187	0.0005583250249252242	0.0025029446407538285	0.002887745458363961	0.0017784651072878408	0.0012468827930174563	0.00021937521937521936	0.0006699045386032492	0.0020705975152829825	0.002110288521414239	0.0007080031587833237	0.0013752932610630207	0.00023968744756837083	0.0003236129589011542	0.0011759517859767751	0.0015792062546923144	0.0007102660765994646	0.0011916368757447727	0.0010635783502718035	0.001360622991633616	0.00020369191597708467	0.0002151720180744495
S085_fa	0.0014218571033611123	0.0017017886885364617	0.0004516031913292187	0.0005583250249252242	0.0028710247349823326	0.0021001785151737898	0.002474386236226561	0.0011335298118340512	0.0008775008775008774	0.0008373806732540614	0.001511864852428844	0.0017643395834774785	0.0016338534433461317	0.001982040288002589	0.000287624937082045	0.0002157419726007695	0.0006982213729237101	0.0008543246951614155	0.002103480303775337	0.0015166287509478927	0.001087213424722288	0.0007816344845554816	0.000611075747931254	0.0007411480622564372
bacteriap25	0.0022117777163395066	0.0021000796581939316	0.001129007978323047	0.0008374875373878363	0.0008833922261484099	0.0005775490916727922	0.0030156582254011214	0.003117206982543641	0.0012285012285012285	0.0016328923128454192	0.0005258660356274239	0.0005881131944924931	0.0018244696784031806	0.0019415904862066173	0.0005033436398935787	0.001006795872136924	0.00036748493311774215	0.0004918839153959665	0.00043708681636890113	0.0003972122919149243	0.0012053887969747108	0.001157977014156269	0.0015276893698281352	0.0012910321084466973
Clostridiaceae_1	0.0008294166436273155	0.0007965819393149395	0.0014677103718199612	0.0015952143569292118	0.002502944640753828	0.0019951695894151003	0.0011985308331722406	0.0007934708682838357	0.0009213759213759213	0.0005861664712778431	0.0012817984618418462	0.0009686570262229297	0.00027230890722435534	0.00020224900897985602	0.0006950935979482757	0.0007910538995361546	0.0035646038512421015	0.00331374427214125	0.0005190405944380702	0.0005777633336944354	0.0010163082013708346	0.0009263816113250152	0.0008147676639083388	0.0011714920984053365
Chloroflexi_unclassified	0.0012243769501165134	0.0017379969585053225	0.0007903055848261327	0.0007976071784646059	0.001398704358068316	0.0016276383492596872	0.0013918422578774407	0.001756971208342779	0.0010091260091260091	0.0007117735722659524	0.0014789982252021306	0.00131460596415969	0.001388775426844212	0.0010516948466952512	0.001030656024543995	0.0010427528675703854	0.0010657063060414524	0.001449763119061798	0.0007375840026225207	0.0010833062506770662	0.0007799574568659894	0.0007816344845554816	0.0008911521323997457	0.0013388481124632422
SBR1031_fa	0.0017378253485524707	0.001593163878629879	0.0006397711877163931	0.000797607178464606	0.0014723203769140165	0.0019951695894151003	0.0016624782524647208	0.0011902063024257536	0.0011846261846261846	0.0008373806732540614	0.0023006639058699803	0.001383795751747042	0.000925850284562808	0.0012539438556751071	0.0006471561084346015	0.0008629678904030776	0.0006614728796119359	0.0012426541020529689	0.0012293066710375355	0.0009027552088975552	0.0009217679035688962	0.0008684827606172018	0.0006365372374283896	0.0005259760441819878
Acidimicrobiia_unclassified	0.0011848809194675936	0.0017379969585053225	0.0008655727833810024	0.0007577268195413755	0.0011778563015312133	0.0014176204977423082	0.0016624782524647208	0.001133529811834051	0.001053001053001053	0.0009629877742421709	0.0018733977519226988	0.001245416176572338	0.0015521607711788251	0.0009303454413073377	0.0012463747273555278	0.0006831829132357698	0.0011759517859767754	0.0011908768478007619	0.0007375840026225207	0.0011555266673888705	0.001063578350271804	0.0007237356338476681	0.0009166136218968813	0.0006694240562316205
Legionellaceae	0.0020142975630949088	0.0017742052284741834	0.00033870239349691406	0.0008773678963110666	0.0008833922261484098	0.000630053554552137	0.0011598685482312006	0.0013602357742008612	0.0011846261846261846	0.0009211187405794677	0.001051732071254848	0.0009340621324292537	0.0015521607711788251	0.0017393414772267609	0.0012463747273555276	0.0014382798173384623	0.0015434367190945185	0.0010873223392963475	0.0011473528929683663	0.0011555266673888705	0.0009217679035688968	0.000839533335263295	0.0007129217059197965	0.0005498840461902599
Frankiales_unclassified	7.899206129783957e-05	0.0002896661597508871	0.0014300767725425264	0.0017148554336989033	0.00265017667844523	0.002467709755329203	0.00030929827952832015	0.0002833824529585128	0.0012285012285012285	0.000669904538603249	0.00098599881680142	0.0006573029820798451	0.00046292514228140404	0.0003235984143677696	0.0008628748112461351	0.0013663658264715399	0.0012494487726003236	0.0010614337121702439	0.0006283122985302955	0.0005777633336944354	0.0018908059560387614	0.0020843586254812837	0.0019350732017823045	0.0014822961245128748
Subgroup_22_fa	0.0024092578695841054	0.0024983706278514013	0.0007150383862712629	0.0007178464606181455	0.0010306242638398115	0.0008925758689488607	0.001933114247052001	0.002550442076626615	0.0009213759213759213	0.0007536426059286553	0.001018865444028134	0.001037846813810282	0.0011164665196198567	0.0009303454413073376	0.0008389060664892982	0.0007191399086692315	0.0004409819197412906	0.000569549796774277	0.00112003496694531	0.0008305347921857508	0.0011344835736232571	0.001476420693049243	0.0003564608529598982	0.0005259760441819877
OM190_fa	0.0015798412259567915	0.0016655804185676008	0.0004892367906066536	0.001076769690927218	0.0015459363957597179	0.0007875669431901712	0.001894451962110961	0.002153706642484697	0.0005703755703755704	0.0005442974376151399	0.001084598698481562	0.0012800110703660142	0.001443237208289083	0.0021438394951864737	0.00031159368183888205	0.0005393549315019237	0.0008452153461708069	0.0010355450850441403	0.0010107632628530842	0.001227747084100675	0.0009454029780193813	0.0013895724169875228	0.0003564608529598982	0.00040643603414062694
S0134_terrestrial_group_fa	0.003120186421264661	0.0023535375479759577	7.52671985548698e-05	0.00011964107676969092	0.001840400471142521	0.0009975847947075501	0.002010438816934081	0.0026071185672183173	0.0001755001755001755	0.00020934516831351533	0.0004929994084007099	0.0008994672386355777	0.0023418566021294555	0.002548337513146186	4.793748951367417e-05	0.00021574197260076946	0.0006982213729237101	0.00051777254252207	0.0015571217833142113	0.0012638572924565771	0.0005199716379106593	0.0006658367831398547	0.0002291534054742203	0.00016735601405790516
SC-I-84	0.0007504245823294758	0.000941415019190383	0.00026343519494204424	0.0009571286141575272	0.0014723203769140168	0.0015226294235009977	0.0010825439783491205	0.001020176830650646	0.000702000702000702	0.0003768213029643276	0.0020377308880562676	0.0024216425655573235	0.0013615445361217764	0.000606747026939568	0.000838906066489298	0.0007910538995361547	0.001763927678965163	0.0020193129158360733	0.0009561274108069715	0.0005777633336944354	0.0009217679035688966	0.0012737747155718959	0.0005092297899427117	0.00045425203815717126
NB1-j_fa	3.9496030648919786e-05	0.00021724961981316532	0.0007526719855486978	0.0009970089730807579	0.0019876325088339225	0.001837656200777066	0.00046394741929248017	0.0004534119247336205	0.0008336258336258336	0.0009629877742421705	0.0032209294682179726	0.002283262990382619	0.0007624649402281948	0.000808996035919424	0.0004793748951367417	0.0008270108949696162	0.0013596942525356465	0.0013979858648095892	0.000245861334207507	0.0002527714584913155	0.0021507917749940915	0.002344903453666443	0.0003564608529598982	0.0005737920481985319
Sandaracinaceae	0.001974801532445989	0.0013397059888478528	0.0003763359927743489	0.00035892323030907274	0.0005153121319199057	0.00047254016591410274	0.0015851536825826408	0.0017569712083427792	0.0008775008775008774	0.0008373806732540615	0.00039439952672056796	0.0006227080882861691	0.0018517005691256162	0.0017797912790227318	0.0005033436398935786	0.0009708388767034622	0.0009922093194179038	0.000983767830791933	0.0011746708189914227	0.0013360777091683815	0.0011108484991727726	0.001157977014156269	0.0008911521323997456	0.0010758600903722475
Planctomycetales_family	0.001105888858169754	0.0011586646390035484	0.0014300767725425264	0.0014356929212362907	0.0006625441696113074	0.000630053554552137	0.0011985308331722406	0.0012468827930174561	0.0016672516672516671	0.0014654161781946068	0.000624465917307566	0.00048432851311146474	0.0011981591917871633	0.0016988916754307904	0.0009827185350303204	0.0009708388767034626	0.00047773041305306484	0.000569549796774277	0.0008195377806916897	0.000866645000541653	0.0008744977546679273	0.0007526850592015749	0.0010693825588796947	0.001362756114471514
Proteobacteria_unclassified	0.0012243769501165134	0.0010500398290969658	0.0007903055848261327	0.0007178464606181453	0.0009570082449941106	0.0009450803318282055	0.0008119079837618404	0.0013602357742008612	0.0019305019305019303	0.001130463908892983	0.0014789982252021302	0.0009686570262229301	0.0008713885031179369	0.0008494458377153954	0.001102562258814506	0.0015821077990723087	0.0008084668528590327	0.0010355450850441403	0.0008741736327378023	0.0005777633336944353	0.0012999290947766494	0.0007526850592015749	0.0006619987269255253	0.0007650560642647091
Phycisphaeraceae	0.0014218571033611123	0.0017017886885364617	0.0006397711877163932	0.0007577268195413755	0.0006625441696113074	0.0009975847947075501	0.0015078291127005607	0.0015302652459759688	0.0005703755703755704	0.0005024284039524369	0.000690199171760994	0.0008648723448419016	0.0015521607711788251	0.0019011406844106453	0.0007430310874619497	0.0006112689223688467	0.0009554608261061296	0.0006472156781525875	0.0012839425230836482	0.0011194164590329684	0.0014181044670290718	0.000955331036678922	0.0003309993634627626	0.0006455160542233484
Azospirillaceae	0.0017773213792013904	0.0011948729089724093	0.00033870239349691406	0.00031904287138584246	0.0007361601884570082	0.0008400714060695159	0.0014691668277595207	0.0014735887553842665	0.0001755001755001755	0.0004605593702897338	0.0010517320712548478	0.0009686570262229297	0.0018244696784031804	0.0011325944502871934	0.0005512811294072529	0.0009708388767034626	0.0026458915184477444	0.002640639966862558	0.0012293066710375353	0.0006499837504062398	0.0004017962656582368	0.0005500390817242278	0.0002546148949713558	0.0002151720180744495
C0119_fa	0.0009874007662229946	0.0009052067492215222	0.0007526719855486978	0.0010767696909272182	0.0017667844522968202	0.002520214218208548	0.00034796056446936017	0.0007367943776921332	0.0004826254826254826	0.0003768213029643276	0.0014461315979754157	0.0014183906455407182	0.00038123247011409746	0.0005258474233476257	0.0007190623427051128	0.0009348818812700008	0.0019844186388358084	0.0017604266445750392	0.0006283122985302955	0.0005777633336944354	0.0006617820846135666	0.0005789885070781345	0.0006365372374283897	0.0007172400602481647
Koribacteraceae	0.0007899206129783956	0.0005431240495329133	0.0006021375884389582	0.001036889332003988	0.0006625441696113074	0.0007875669431901712	0.0018171273922288806	0.0020403536613012923	0.0003071253071253071	0.0003349522693016245	0.0005915992900808519	0.0004497336193177887	0.002260163929962149	0.0018606908826146748	0.0003595311713525563	0.0008629678904030778	0.0026091430251359697	0.0016568721360706244	0.0006829481505764082	0.0010471960423211642	0.0003072559678562987	0.00037634252960078743	0.000305537873965627	0.0004064360341406269
Hyphomonadaceae	0.002330265808286266	0.0021000796581939316	0.0003010687942194792	0.0004785643070787637	0.000809776207302709	0.0005775490916727922	0.0013531799729364006	0.0012468827930174563	0.0008775008775008774	0.0009211187405794676	0.0005587326628541378	0.00048432851311146474	0.0016883152247910028	0.0015370924682469051	0.0004074686608662303	0.0006112689223688468	0.0007349698662354843	0.000569549796774277	0.0007375840026225208	0.0007583143754739463	0.0009690380524698654	0.0006947862084937614	0.0008656906429026101	0.001004136084347431
Microbacteriaceae	0.001658833287254631	0.0011948729089724093	0.00026343519494204424	0.00019940179461615153	0.0002944640753828033	0.00021001785151737897	0.0017398028223468008	0.0015869417365676716	0.0008336258336258337	0.0009629877742421706	0.0005258660356274239	0.0007956825572545493	0.000925850284562808	0.0015775422700428767	0.0005273123846504158	0.000431483945201539	0.0005879758929883875	0.000621327051026484	0.0019395727476369997	0.0018777308345069152	0.0010163082013708343	0.0011869264395101757	0.0004583068109484406	0.000430344036148899
Betaproteobacteriales_unclassified	0.0012243769501165134	0.001593163878629879	0.000677404786993828	0.0005982053838484544	0.0008833922261484098	0.000630053554552137	0.0011212062632901605	0.0010768533212423485	0.0007458757458757458	0.0005861664712778431	0.0008216656806678501	0.0008994672386355779	0.0010075429567301148	0.0005662972251435969	0.0008389060664892984	0.0007191399086692315	0.0008819638394825811	0.0016827607631967304	0.0005736764464841828	0.0006138735420503375	0.0009690380524698658	0.0011290275888023622	0.0006365372374283897	0.0007411480622564369
Thermomonosporaceae	0.0001974801532445989	0.0002896661597508871	0.0010913743790456124	0.0007178464606181455	0.0005153121319199057	0.0003150267772760684	0.00030929827952832015	0.00017002947177510768	0.0016233766233766233	0.0015910232791827164	0.00026293301781371196	0.0003113540441430845	0.0003812324701140974	0.00040449801795971205	0.002037343304331152	0.0023372047031750024	0.0008084668528590327	0.000724881559530898	0.0002731792602305633	0.00014444083342360885	0.0012762940203261642	0.0016501172451726834	0.0017823042647994909	0.001936548162670046
Devosiaceae	0.0007109285516805562	0.0002534578897820262	0.0006397711877163931	0.0004386839481555334	0.0007361601884570083	0.0006825580174314817	0.0008505702687028803	0.0006801178871004307	0.0009652509652509652	0.0018422374811589346	0.00049299940840071	0.00048432851311146474	0.0010075429567301146	0.0007685462341234529	0.0007909685769756238	0.0009708388767034626	0.00040423342642951636	0.000828436068035312	0.0008468557067147461	0.0005777633336944354	0.0006145119357125977	0.0015343195437570564	0.001604073838319542	0.001960456164678318
Gitt-GS-136_fa	0.0012638729807654331	0.0027156202476645666	3.76335992774349e-05	0.0002791625124626122	0.0005889281507656066	0.00042003570303475793	0.0015078291127005607	0.001927000680117887	0.0001755001755001755	0.00020934516831351533	0.00029579964504042593	0.00024216425655573237	0.0021240094763499712	0.00234608850416633	0.00019174995805469668	0.00028765596346769267	0.0004409819197412906	0.00036244077976544905	0.001283942523083648	0.0019499512512187196	0.000590876861262113	0.0007237356338476681	0.0001782304264799491	0.000143448012049633
Anaerolineaceae	0.00185631344049923	0.003512202186979506	0.0004892367906066536	0.00011964107676969092	0.0016195524146054188	0.0007350624803108265	0.0015464913976416007	0.0011902063024257536	0.0005265005265005265	0.0004605593702897338	0.001610464734108986	0.001176226388984986	0.00035400157939166193	0.00028314861257179846	0.000263656192325208	0.0005753119269353852	0.0005512273996766133	0.00046599528826986303	0.00040976889034584487	0.0003249918752031199	0.0005908768612621131	0.0006368873577859479	0.0002800763844684915	0.000286896024099266
Frankiaceae	3.9496030648919786e-05	0.00021724961981316532	0.0011290079783230472	0.0010368893320039881	0.0005889281507656066	0.0004725401659141027	0.00011598685482312006	0.00011335298118340512	0.0016672516672516671	0.0017584994138335286	0.0007230657989877079	0.00048432851311146474	0.0007896958309506303	0.000404498017959712	0.001438124685410225	0.0012584948401711553	0.0004409819197412906	0.0009061019494136226	0.00043708681636890124	0.0003249918752031199	0.0008508626802174427	0.0011869264395101757	0.0016295353278166775	0.0016257441365625075
Opitutaceae	0.0008689126742762353	0.0008327902092838004	0.0006397711877163931	0.000518444666001994	0.0005889281507656066	0.0005250446287934474	0.0006959211289387203	0.0016436182271593741	0.000702000702000702	0.0005861664712778431	0.0007887990534411359	0.00041513872552411264	0.0010892356288974211	0.0013752932610630205	0.000527312384650416	0.0006472259178023083	0.0016169337057180663	0.000724881559530898	0.0005190405944380703	0.0007222041671180442	0.0012762940203261642	0.0008105839099093883	0.000611075747931254	0.0006694240562316207
Rubinisphaeraceae	0.0018168174098503102	0.001267289448910131	0.00037633599277434894	0.000398803589232303	0.0003680800942285041	0.0003675312401554132	0.0012758554030543206	0.001416912264792564	0.000702000702000702	0.0007536426059286552	0.0005587326628541379	0.00024216425655573237	0.0012253900825095988	0.0017797912790227326	0.0004554061503799046	0.0004674409406350005	0.0007349698662354843	0.0009578792036658296	0.0006283122985302955	0.0007944245838298486	0.0008035925313164738	0.0007816344845554816	0.00033099936346276266	0.0005498840461902598
Alphaproteobacteria_family	0.0003159682451913583	0.000325874429719748	0.0012042751768779167	0.001794616151545364	0.0007361601884570083	0.0008925758689488606	3.866228494104002e-05	0.00022670596236681024	0.0011407511407511407	0.0012142019762183885	0.0006573325445342799	0.0006227080882861691	0.0001633853443346132	0.0001213494053879136	0.0006950935979482756	0.0013663658264715397	0.0005879758929883875	0.000828436068035312	0.00043708681636890124	0.00014444083342360885	0.0012053887969747106	0.0010132298873867353	0.0016549968173138127	0.0013149401104549695
Acidobacteriales_unclassified	0.00011848809194675935	3.620826996886089e-05	0.0012795423754327867	0.0012362911266201395	0.00014723203769140164	0.0002625223143967237	0.0	0.00011335298118340512	0.00214987714987715	0.0015910232791827162	0.00042726615394728183	0.0007956825572545494	0.000462925142281404	0.00040449801795971205	0.0010306560245439947	0.0012944518356046168	0.0005879758929883875	0.00051777254252207	0.00038245096432278856	0.0004694327086267288	0.0003072559678562987	0.000521089656370321	0.0012985359643539148	0.0017691921486121408
Amb-16S-1323	0.0022117777163395075	0.002244912738069375	3.76335992774349e-05	0.0	0.0005889281507656066	0.0005250446287934474	0.0015851536825826405	0.0012468827930174563	0.00026325026325026325	0.00041869033662703066	0.00042726615394728194	0.00048432851311146474	0.0007896958309506303	0.0009303454413073375	2.3968744756837084e-05	7.191399086692315e-05	0.0	0.0	0.0011200349669453096	0.001697179792727404	0.001229023871425195	0.0010711287380945488	0.00010184595798854233	4.781600401654434e-05
Nitrospiraceae	0.003949603064891978	0.0033673691071040624	3.76335992774349e-05	0.0	0.00014723203769140164	0.0	0.0024743862362265607	0.0017569712083427792	0.00013162513162513163	0.00020934516831351533	3.2866627226713995e-05	6.918978758735211e-05	0.0014160063175666475	0.00137529326106302	7.190623427051125e-05	0.0	7.349698662354843e-05	5.1777254252207005e-05	0.00046440474239195766	0.0008305347921857509	4.7270148900969035e-05	0.0	0.0001527689369828135	7.17240060248165e-05
Rhodomicrobiaceae	0.0012638729807654331	0.0011224563690346875	0.00022580159566460935	0.00031904287138584246	0.0007361601884570083	0.000630053554552137	0.0004639474192924802	0.0007367943776921332	0.0003071253071253071	0.0003349522693016245	0.00029579964504042593	0.00041513872552411264	0.0019333932412929225	0.0013752932610630207	0.0003115936818388821	0.0006112689223688469	0.0014699397324709688	0.0010096564579180367	0.000327815112276676	0.0005416531253385332	0.0005199716379106594	0.0006079379324320412	0.0004837683004455761	0.0003108040261075382
Phaselicystidaceae	0.0003159682451913583	0.0005431240495329133	0.0016558783682071357	0.0008773678963110668	0.0005153121319199057	0.0007350624803108265	0.0004252851343514402	0.00034005894355021535	0.0008775008775008775	0.0015491542455200132	0.0005587326628541379	0.00034594893793676054	0.00029953979794679087	0.0002831486125717984	0.0008149373217324609	0.0009708388767034627	0.0006614728796119359	0.00038832940689155254	0.00021854340818445065	0.0003611020835590221	0.0008744977546679272	0.001042179312740642	0.0007129217059197964	0.0009563200803308867
Geodermatophilaceae	0.0007504245823294758	0.0007965819393149395	7.52671985548698e-05	0.00015952143569292123	0.00014723203769140164	0.0003150267772760685	0.0010438816934080805	0.0007367943776921332	0.0003948753948753949	0.0003349522693016245	0.00036153289949385393	0.00027675915034940844	0.0016066225526236962	0.0015370924682469055	0.00035953117135255623	0.000431483945201539	0.0020946641187711305	0.0015792062546923146	0.0007102660765994645	0.0005416531253385332	0.00018908059560387614	0.0004921402310164143	0.0003819223424570338	0.000430344036148899
SBR1031_unclassified	0.0006714325210316364	0.0005069157795640525	0.0003010687942194791	0.0005982053838484546	0.0008833922261484099	0.001680142812139032	0.0008119079837618404	0.0011335298118340512	0.00026325026325026325	0.0004605593702897338	0.0008873989351212781	0.0006918978758735211	0.000517386923726275	0.0009303454413073377	0.0004074686608662303	0.0006112689223688469	0.0007349698662354843	0.0008025474409092085	0.0003824509643227886	0.0004694327086267287	0.0006145119357125976	0.0006079379324320412	0.00020369191597708467	0.0002151720180744495
Rhodobacteraceae	0.0011848809194675936	0.0011586646390035484	0.00018816799638717447	0.0	0.00022084805653710247	0.0002625223143967237	0.0018171273922288806	0.0019270006801178868	0.00021937521937521936	0.00016747613465081226	0.00023006639058699796	0.00034594893793676054	0.0020695476949051	0.0017393414772267615	0.0001677812132978596	0.0001438279817338463	0.00033073643980596794	0.00015533176275662103	0.0009834453368300277	0.0007944245838298486	0.0003072559678562987	0.0007237356338476681	2.5461489497135583e-05	0.00011954001004136085
