	S1S202009a	S1S202009b	S1U202009a	S1U202009b	S2S202009a	S2S202009b	S2U202009a	S2U202009b	S3S202009a	S3S202009b	S3U202009a	S3U202009b	S4S202009a	S4S202009b	S4U202009a	S4U202009b	S5S202009a	S5S202009b	S5U202009a	S5U202009b	S6S202009a	S6S202009b	S6U202009a	S6U202009b	S7S202009a	S7S202009b	S7U202009a	S7U202009b	S8S202009a	S8S202009b	S8U202009a	S8U202009b	soils1202009a	soils1202009b	soils2202009a	soils2202009b	soils3202009a	soils3202009b	soils4202009a	soils4202009b	soils5202009a	soils5202009b	soils6202009a	soils6202009b	soils7202009a	soils7202009b	soils8202009a	soils8202009b
Acidimicrobiia_unclassified	0.0008347245409015025	0.0012285012285012285	0.0	0.0	0.0004959770748374297	0.0008950442811381193	0.0010167768174885613	0.00047679593134138587	0.0006207324643078833	0.0	0.0025731310942578548	0.0017221584385763492	0.0	0.0019561815336463224	0.0025657472738935213	0.0038759689922480633	0.006711409395973154	0.0	0.0025906735751295338	0.0	0.0007757951900698216	0.000911933298593017	0.005080831408775983	0.002635046113306983	0.0	0.0020429009193054137	0.0011645962732919255	0.003841229193341869	0.0012355848434925866	0.00104675505931612	0.0023856858846918495	0.003753351206434318	0.000814276989889394	0.0012157592796626275	0.0006073347348750292	0.0009130335539831087	0.0008424996352306057	0.0009150689465512111	0.0018547043475527325	0.0009493070058857029	0.0009226612185718518	0.0010109071561585526	0.0017838561022744165	0.0015459179410044262	0.0007786814327738368	0.001185135020739863	0.0015170266278094937	0.0011309798837297507
Steroidobacteraceae_genus	0.001669449081803005	0.004914004914004914	0.00046533271288971617	0.02857142857142857	0.0	0.0	0.0	0.0003178639542275906	0.0	0.0	0.00027085590465872155	0.000574052812858783	0.0	0.000782472613458529	0.0012828736369467607	0.00035236081747709656	0.006711409395973154	0.0	0.0012953367875647669	0.0022624434389140274	0.0002585983966899405	0.0013027618551328815	0.00046189376443418013	0.0	0.0	0.003064351378958121	0.0019409937888198755	0.0021340162185232605	0.0006864360241625481	0.0013956734124214933	0.0005964214711729623	0.000938337801608579	0.00033928207912058085	0.0006838645948102276	9.34361130576968e-05	0.0003423875827436658	0.00030593562173178386	0.0003553193249906303	0.00015717833453836723	0.00021359407632428327	0.0004942827956634923	0.0004788507581803672	0.00044596402556860407	0.000501378791677112	0.0008868316317702025	0.0012062981461102176	0.0007585133139047468	0.0005999710358810265
Lysobacter	0.005008347245409015	0.002457002457002457	0.00046533271288971617	0.0	0.002204342554833021	0.004192575843225928	0.0015251652262328421	0.0015893197711379528	0.0006207324643078833	0.0	0.0008125677139761646	0.001148105625717566	0.0	0.0019561815336463224	0.0006414368184733803	0.0010570824524312897	0.0	0.0	0.0025906735751295338	0.0	0.002068787173519524	0.0002605523710265763	0.0	0.002635046113306983	0.005005005005005005	0.0040858018386108275	0.0025232919254658385	0.002347417840375587	0.003981328940142779	0.005931612002791346	0.0023856858846918487	0.0024128686327077754	0.00033928207912058085	0.0003419322974051138	0.0004204625087596356	0.00028532298561972154	0.0003012289198589872	0.00031638022088206806	6.28713338153469e-05	0.00026105942661856844	0.0006260915411737569	0.0006916733173716413	0.0011149100639215102	0.0009191944514080388	0.001319432427755667	0.0015660712774062475	0.0008782785739949699	0.0007447916307488603
Pajaroellobacter	0.0	0.002457002457002457	0.0013959981386691485	0.0	0.0015430397883831148	0.0015545505935556812	0.001525165226232842	0.001748251748251748	0.002482929857231533	0.00199203187250996	0.0008125677139761646	0.000574052812858783	0.0	0.0011737089201877935	0.0006414368184733803	0.0010570824524312897	0.0	0.004329004329004329	0.0	0.0	0.0031031807602792862	0.00429911412193851	0.00046189376443418013	0.0	0.001001001001001001	0.003064351378958121	0.0009704968944099378	0.0004268032437046522	0.0013728720483250961	0.0006978367062107466	0.0007952286282306163	0.001742627345844504	0.002510687385492299	0.0029254207666881958	0.0020555944872693295	0.0018831317050901626	0.0017179461835707848	0.0018301378931024235	0.0013517336770299578	0.001376495158534271	0.001219230895969947	0.0015961691939345571	0.0020068381150587186	0.0016085902899640664	0.0016655130645440383	0.001904681283331923	0.0014371831210826783	0.0013861399794492686
Subgroup_2_ge	0.0008347245409015025	0.0	0.0018613308515588647	0.0	0.001763474043866417	0.0011776898436027885	0.0030503304524656842	0.001589319771137953	0.0	0.00597609561752988	0.002437703141928494	0.0017221584385763492	0.0	0.0011737089201877935	0.0025657472738935213	0.0015856236786469344	0.0	0.0	0.0	0.0	0.002068787173519524	0.0018238665971860345	0.0009237875288683603	0.002635046113306983	0.002002002002002002	0.0020429009193054137	0.0011645962732919255	0.0023474178403755865	0.0002745744096650192	0.0027913468248429866	0.0005964214711729623	0.0013404825737265416	0.0018999796430752528	0.0020136013069412258	0.000934361130576968	0.0011412919424788862	0.001868560643500279	0.0017960661770074324	0.0011631196755839174	0.0015900892348585537	0.0016146571325007413	0.00111731843575419	0.0008919280511372082	0.0011698838472465943	0.0014492126665513064	0.0013121137729619917	0.0007984350672681545	0.001248215603384664
SC-I-84_ge	0.001669449081803005	0.0012285012285012285	0.00046533271288971617	0.0	0.0011021712774165104	0.001790088562276239	0.0002541942043721403	0.0003178639542275906	0.00186219739292365	0.0	0.0020314192849404116	0.0008610792192881745	0.0	0.000782472613458529	0.0012828736369467607	0.0012332628611698379	0.0	0.001443001443001443	0.0025906735751295338	0.004524886877828055	0.0012929919834497026	0.0005211047420531526	0.0018475750577367205	0.0013175230566534915	0.006006006006006006	0.0010214504596527069	0.0038819875776397515	0.0029876227059325647	0.0027457440966501922	0.005931612002791347	0.0019880715705765406	0.0025469168900804297	0.0006785641582411617	0.0006078796398313134	0.000467180565288484	0.0005135813741154988	0.0005648042247356011	0.0005792191736148627	0.0003457923359844079	0.00035599012720713874	0.00042837842290835995	0.0006384676775738228	0.0002973093503790694	0.00062672348959639	0.0009949818307665689	0.0012486243968509272	0.0012375743542656396	0.0011585647589426723
Dokdonella	0.006677796327212019	0.004914004914004914	0.0013959981386691485	0.0	0.00418825085418274	0.003674392312040701	0.0005083884087442806	0.0011125238397965672	0.0012414649286157666	0.00597609561752988	0.0017605633802816902	0.001148105625717566	0.0	0.0003912363067292645	0.0	0.0014094432699083862	0.0	0.001443001443001443	0.0012953367875647669	0.0	0.001034393586759762	0.003778009379885357	0.0013856812933025404	0.0	0.004004004004004004	0.0010214504596527069	0.00038819875776397513	0.0	0.0026084568918176825	0.00314026517794836	0.002186878727634195	0.0013404825737265416	0.00033928207912058085	0.0004939022073629422	0.000700770847932726	0.0005135813741154987	0.0005177372060076343	0.0005889539496420036	0.0004086636697997548	0.00035599012720713874	0.0003954262365307938	0.0005320563979781857	0.001263564739111045	0.0006058327066098437	0.00025956047759127874	0.0003597731312960298	0.0003193740269072618	0.00042066934699704154
Caulobacteraceae_unclassified	0.0	0.0012285012285012285	0.0009306654257794323	0.0	0.0008266284580623829	0.001177689843602789	0.000762582613116421	0.0009535918626827718	0.0031036623215394167	0.0	0.0008125677139761647	0.000574052812858783	0.0	0.0019561815336463224	0.001924310455420141	0.0007047216349541931	0.0	0.002886002886002886	0.0038860103626943004	0.004524886877828055	0.0	0.002214695153725899	0.0023094688221709007	0.0	0.002002002002002002	0.0	0.00562888198757764	0.004054630815194196	0.002059308072487644	0.00209351011863224	0.004970178926441351	0.002815013404825738	0.0004749949107688132	0.0003419322974051138	0.000700770847932726	0.0006847751654873315	0.00023533509363983377	0.0003066454448549274	0.00044009933670742827	0.00021359407632428327	0.0003954262365307938	0.0006384676775738228	0.0007432733759476735	0.0006893958385560291	0.0013626925073542133	0.0017777025311097945	0.0007984350672681545	0.0011447723213362118
Chryseolinea	0.005843071786310518	0.013513513513513513	0.0009306654257794323	0.0	0.0011021712774165107	0.0015545505935556812	0.0002541942043721403	0.00047679593134138587	0.0006207324643078833	0.00199203187250996	0.00027085590465872155	0.0	0.0	0.0	0.0	0.00035236081747709656	0.0	0.005772005772005772	0.0	0.0	0.0018101887768295836	0.0003908285565398645	0.0	0.0	0.007007007007007007	0.0040858018386108275	0.00019409937888198756	0.0004268032437046522	0.004530477759472817	0.0034891835310537334	0.0005964214711729623	0.0008042895442359249	0.0004749949107688132	0.000835834504768056	0.000233590282644242	0.0003994521798676102	0.00042360316855170074	0.0003747888770449114	9.430700072302035e-05	0.00023732675147142586	0.00036247405015322765	0.0004788507581803671	0.00044596402556860407	0.0003969248767443804	0.0011680221491607542	0.0012697875222212817	0.0011178090941754162	0.0008689235692070038
S085_ge	0.0008347245409015025	0.0	0.0009306654257794323	0.02857142857142857	0.0009368455858040339	0.0008479366873940079	0.0017793594306049823	0.0006357279084551812	0.0006207324643078833	0.0	0.0	0.000574052812858783	0.0	0.001564945226917058	0.0006414368184733803	0.0014094432699083862	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0002605523710265763	0.0018475750577367205	0.0	0.001001001001001001	0.0	0.0007763975155279503	0.0008536064874093043	0.0008237232289950577	0.0006978367062107466	0.0007952286282306163	0.0009383378016085791	0.001153559069009975	0.0009878044147258844	0.0009810791871058162	0.0006277105683633874	0.0011060749401072174	0.0012801230475689826	0.0011002483417685705	0.0010917030567685591	0.0011203743368372488	0.0009044958765629156	0.0017095287646796491	0.001211665413219687	0.0005623810347811041	0.0005925675103699314	0.0013573396143558628	0.00073789541194563
Puia	0.009181969949916527	0.004914004914004914	0.00046533271288971617	0.0	0.0026452110657996255	0.003768607499528924	0.0010167768174885613	0.0011125238397965672	0.002482929857231533	0.0099601593625498	0.0008125677139761647	0.001148105625717566	0.0	0.001564945226917058	0.0	0.0007047216349541931	0.0	0.004329004329004329	0.0	0.0	0.0018101887768295836	0.00013027618551328816	0.00046189376443418013	0.002635046113306983	0.0	0.0020429009193054137	0.00038819875776397513	0.0004268032437046522	0.0013728720483250961	0.0017445917655268667	0.0005964214711729623	0.0005361930294906167	0.0008821334057135102	0.0006458721173207705	0.0004204625087596356	0.00039945217986761013	0.0004753768891524643	0.0003650541010177707	0.0003457923359844079	0.00047465350294285166	0.0006919959139288891	0.00037243947858472997	0.0005202913631633714	0.00062672348959639	0.000562381034781104	0.0004020993820367392	0.00039921753363407724	0.0006137634734874864
Latescibacterota_ge	0.0008347245409015025	0.0	0.002791996277338297	0.0	0.0004959770748374297	0.0005652911249293386	0.0033045246568378247	0.0027018436109345206	0.0012414649286157666	0.00398406374501992	0.0013542795232936078	0.000574052812858783	0.0	0.0011737089201877935	0.0025657472738935213	0.00035236081747709656	0.0	0.0	0.0012953367875647669	0.0	0.0012929919834497026	0.0	0.0009237875288683603	0.005270092226613966	0.001001001001001001	0.0020429009193054137	0.0007763975155279503	0.0014938113529662828	0.0002745744096650192	0.00104675505931612	0.0005964214711729623	0.0010723860589812334	0.0016964103956029052	0.0016336765320466554	0.0008409250175192712	0.0006847751654873316	0.0022639236008151972	0.002492102662947986	0.0011945553424915906	0.0012340991076514147	0.0020759877417866673	0.0022346368715083806	0.0016352014270848818	0.0019428428177488066	0.0014708427063505787	0.0013756031490730553	0.001037965587448601	0.0011861496341555931
Acidobacteriales_unclassified	0.0025041736227045075	0.0	0.0009306654257794323	0.0	0.0020390168632205444	0.0014132278123233466	0.0017793594306049825	0.0019071837253655435	0.0006207324643078833	0.00199203187250996	0.0010834236186348862	0.000574052812858783	0.0	0.001564945226917058	0.0006414368184733803	0.002114164904862579	0.0	0.0	0.0	0.0	0.0018101887768295836	0.0013027618551328818	0.002771362586605081	0.0	0.0	0.0020429009193054137	0.00038819875776397513	0.0004268032437046522	0.00041186161449752884	0.0006978367062107466	0.0009940357852882705	0.0013404825737265416	0.002578543801316415	0.002773450856730367	0.0019154403176827837	0.002339648482081717	0.0018167869228995145	0.0016597793126274644	0.0033950520260287317	0.0032751091703056763	0.0009885655913269844	0.0011705240755520085	0.002824438828601159	0.0019846243837219014	0.00127617234815712	0.0008465250148141876	0.0013573396143558626	0.0013516588854331183
Dactylosporangium	0.004173622704507512	0.0012285012285012285	0.0	0.0	0.009533781549652814	0.005511588468061051	0.0	0.0007946598855689765	0.00186219739292365	0.00398406374501992	0.00040628385698808235	0.0	0.0	0.002347417840375587	0.0006414368184733803	0.0008809020436927414	0.0	0.0	0.0	0.0	0.005689164727178691	0.004038561750911934	0.00046189376443418013	0.0	0.002002002002002002	0.0010214504596527069	0.0	0.0002134016218523261	0.002059308072487644	0.0013956734124214933	0.00039761431411530816	0.0	0.0006107077424170455	0.0006838645948102276	0.0011679514132212098	0.0008559689568591645	0.0006636449640643312	0.0009540080506597744	0.0009745056741378768	0.0008543763052971331	0.0007249481003064554	0.00037243947858472997	0.0007432733759476735	0.001190774630233141	0.000648901193978197	0.0007830356387031237	0.0013174178609924548	0.0011033950085168303
SWB02	0.00667779632721202	0.0036855036855036856	0.002326663564448581	0.0	0.0023696682464454974	0.0005181835311852271	0.0005083884087442806	0.0011125238397965672	0.004965859714463066	0.00199203187250996	0.0004062838569880823	0.0014351320321469574	0.0136986301369863	0.000782472613458529	0.0	0.00035236081747709656	0.0	0.004329004329004329	0.0	0.0	0.001034393586759762	0.0020844189682126106	0.0	0.0	0.001001001001001001	0.0	0.0	0.0002134016218523261	0.0009610104338275673	0.0013956734124214933	0.0	0.0	0.000814276989889394	0.000873826982257513	0.0003737444522307872	0.0006847751654873316	0.0008707398464673849	0.0008712624544290795	0.000565842004338122	0.00040345547750142386	0.0006919959139288891	0.0006916733173716414	0.0007432733759476735	0.00062672348959639	0.0004974909153832843	0.0005079150088885127	0.0005589045470877082	0.000558593723061645
JGI_0001001-H03	0.001669449081803005	0.002457002457002457	0.002326663564448581	0.0	0.00044086851096660423	0.0008008290936498964	0.000762582613116421	0.0007946598855689765	0.0	0.00597609561752988	0.0008125677139761646	0.002870264064293915	0.0	0.0003912363067292645	0.0006414368184733803	0.0005285412262156448	0.006711409395973154	0.0	0.0051813471502590676	0.006787330316742082	0.0002585983966899405	0.0006513809275664409	0.0013856812933025404	0.005270092226613966	0.0	0.0010214504596527069	0.0007763975155279503	0.002134016218523261	0.00041186161449752884	0.0	0.0009940357852882705	0.0018766756032171585	0.00013571283164823234	0.0005318946848523993	0.0007474889044615744	0.0	0.0006071645415907714	0.0008128537982662363	0.0004400993367074283	0.00030852477691285357	0.0006260915411737568	0.0009044958765629157	0.0005202913631633714	0.0004178156597309267	0.0003460806367883716	0.0004444256327774486	0.00011976526009022317	0.0003517071589647397
Paenarthrobacter	0.0	0.0012285012285012285	0.002326663564448581	0.0	0.0001653256916124766	0.0008950442811381195	0.002287747839349263	0.0007946598855689765	0.0	0.0	0.00040628385698808235	0.0002870264064293915	0.0	0.0011737089201877935	0.0	0.0007047216349541931	0.0	0.0	0.0	0.0022624434389140274	0.000517196793379881	0.0	0.0013856812933025404	0.0013175230566534915	0.0	0.0	0.0	0.0010670081092616305	0.0	0.0	0.0	0.0005361930294906167	0.0029856822962611115	0.0027354583792409105	0.0024293389395001167	0.0031385528418169367	0.0024380715701086777	0.002063772517753798	0.00282921002169061	0.003607366622365673	0.005338254193165717	0.004256451183825486	0.0008176007135424409	0.001692153421910253	0.0033310261290880774	0.0036400575637010072	0.0011577308475388239	0.0010620176956974493
Microtrichales_unclassified	0.0025041736227045075	0.0012285012285012285	0.002326663564448581	0.0	0.0015981483522539402	9.42151874882231e-05	0.0005083884087442806	0.00047679593134138587	0.002482929857231533	0.00199203187250996	0.0014897074756229686	0.000574052812858783	0.0	0.001564945226917058	0.0006414368184733803	0.0014094432699083862	0.0	0.0	0.0	0.0	0.0015515903801396431	0.0020844189682126106	0.0018475750577367205	0.0013175230566534915	0.002002002002002002	0.0010214504596527069	0.0017468944099378878	0.0012804097311139566	0.0006864360241625481	0.0020935101186322397	0.0027833001988071576	0.0013404825737265416	0.0013571283164823238	0.001101781847194256	0.0010277972436346645	0.0015978087194704412	0.000997820797032895	0.0012655208835282716	0.0008173273395995095	0.0014239605088285558	0.001713513691633439	0.0013301409949454644	0.0017838561022744165	0.0014623548090582424	0.0011031320297629347	0.0012274612714805728	0.0019561659148069786	0.0015723378871364839
Micromonospora	0.0025041736227045075	0.004914004914004914	0.0	0.0	0.003030971012895404	0.003250423968343697	0.0005083884087442806	0.0003178639542275906	0.00186219739292365	0.00199203187250996	0.00013542795232936077	0.0	0.0	0.000782472613458529	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.003878975950349108	0.0024752475247524753	0.0	0.0013175230566534915	0.001001001001001001	0.0020429009193054137	0.0	0.0002134016218523261	0.0009610104338275673	0.0003489183531053733	0.0005964214711729623	0.0	0.001153559069009975	0.0009118194597469701	0.002896519504788601	0.0019972608993380505	0.0009036867595769617	0.001119499243121164	0.000848763006507183	0.0006407822289728498	0.001944178996276403	0.0014365522745411015	0.002304147465437788	0.0030500543160357652	0.0014492126665513064	0.001735376280369085	0.00227553994171424	0.002379195487114415
Flavobacterium	0.0	0.0012285012285012285	0.00046533271288971617	0.0	0.0012123884051581618	0.0015074429998115696	0.002033553634977123	0.0014303877940241574	0.0	0.0	0.0009479956663055254	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0025906735751295338	0.0	0.0002585983966899405	0.0	0.00046189376443418013	0.0	0.001001001001001001	0.0010214504596527069	0.00640527950310559	0.0055484421681604775	0.0002745744096650192	0.0	0.0017892644135188867	0.002278820375335121	0.0002035692474723485	0.00018996238744728544	0.000934361130576968	0.0007989043597352203	0.00047537688915246423	0.0004964735773841682	0.00028292100216906104	7.119802544142775e-05	0.0025702705374501603	0.0028198989092843847	0.0005202913631633714	0.0004178156597309267	0.00664042221837688	0.006158469482773217	0.0025549922152580946	0.002296440861475651
Microscillaceae_genus	0.008347245409015025	0.006142506142506143	0.0009306654257794323	0.0	0.0011572798412873362	0.003156208780855474	0.0	0.0003178639542275906	0.0031036623215394167	0.00398406374501992	0.0004062838569880823	0.0	0.0	0.000782472613458529	0.0	0.0005285412262156448	0.0	0.004329004329004329	0.0	0.0	0.0028445823635893457	0.0037780093798853573	0.0013856812933025404	0.0	0.002002002002002002	0.0020429009193054137	0.0	0.0	0.002196595277320154	0.00314026517794836	0.00019880715705765408	0.00013404825737265417	0.0004749949107688132	0.00045590972987348506	0.0005138986218173324	0.00028532298561972154	0.00018826807491186695	0.00016549119246138947	0.00047153500361510174	0.0006645149041199924	0.0003295218637756615	0.00026602819898909286	0.0005202913631633714	0.0005849419236232974	0.0006489011939781971	0.0006983831372217047	0.0003592957802706695	0.0005310088478487243
Solirubrobacterales_unclassified	0.0	0.0	0.0	0.0	0.001047062713545685	0.0007537214999057847	0.0	0.0	0.0	0.0	0.00027085590465872155	0.0002870264064293915	0.0	0.0003912363067292645	0.0012828736369467607	0.001937984496124031	0.0	0.0	0.0	0.0	0.0007757951900698216	0.0005211047420531526	0.0013856812933025404	0.0	0.0	0.0010214504596527069	0.002329192546583851	0.0012804097311139566	0.0009610104338275673	0.0003489183531053733	0.0011928429423459243	0.0018766756032171583	0.0023749745538440667	0.0021275787394095967	0.0032702639570193876	0.00211139009358594	0.00200505499781138	0.0021854572180930614	0.0035836660274747726	0.004082020125308523	0.0020430355554091014	0.0014897579143389203	0.00222982012784302	0.0019428428177488061	0.0020981138605295022	0.0022856175399983054	0.003193740269072618	0.002806761052914676
Actinobacteria_unclassified	0.0008347245409015025	0.002457002457002457	0.0	0.0	0.001047062713545685	0.0013190126248351234	0.0005083884087442806	0.0007946598855689765	0.0012414649286157666	0.00199203187250996	0.00027085590465872155	0.0	0.0	0.000782472613458529	0.0	0.0008809020436927414	0.006711409395973154	0.0	0.0	0.0	0.0018101887768295836	0.0003908285565398645	0.0	0.0	0.0	0.0020429009193054137	0.00019409937888198756	0.0004268032437046522	0.0012355848434925866	0.0	0.00039761431411530816	0.00026809651474530834	0.0017642668114270215	0.001785646442004485	0.0016351319785096927	0.002282583884957773	0.0012049156794359456	0.0012071122273654264	0.0030492596900443224	0.0035599012720713805	0.0006919959139288889	0.0013301409949454646	0.0013378920767058123	0.0021517506476142674	0.002249524139124413	0.0016083975281469584	0.0031538185157092107	0.00277917617770175
Singulisphaera	0.004173622704507512	0.0	0.0013959981386691485	0.0	0.0030309710128954034	0.0015074429998115696	0.0010167768174885613	0.0009535918626827718	0.00186219739292365	0.0	0.00027085590465872155	0.0008610792192881745	0.0	0.001564945226917058	0.0025657472738935213	0.0015856236786469346	0.0	0.001443001443001443	0.0012953367875647669	0.0	0.0	0.000781657113079729	0.0	0.002635046113306983	0.001001001001001001	0.0010214504596527069	0.0015527950310559005	0.0008536064874093043	0.0	0.0003489183531053733	0.0009940357852882705	0.0006702412868632708	0.001628553979778789	0.002203563694388511	0.0019154403176827837	0.0018831317050901624	0.0017273595873163786	0.001737657520844589	0.001697526013014366	0.001352762483387128	0.0010544699640821168	0.0010641127959563714	0.0014865467518953472	0.0017339349878833443	0.0008219415123723829	0.000952340641665961	0.0011178090941754162	0.0012964891350072767
A21b_ge	0.0008347245409015025	0.0	0.004187994416007446	0.0	0.0007164113303207319	0.0007066139061616733	0.0022877478393492634	0.0007946598855689765	0.0006207324643078833	0.00199203187250996	0.0016251354279523294	0.0017221584385763492	0.0	0.000782472613458529	0.0	0.0014094432699083862	0.006711409395973154	0.0	0.0025906735751295338	0.0	0.0012929919834497026	0.0032569046378322043	0.003233256351039261	0.0	0.0	0.0	0.0017468944099378878	0.0023474178403755865	0.0009610104338275673	0.0003489183531053733	0.001988071570576541	0.0020107238605898124	0.0010178462373617424	0.0007598495497891418	0.000700770847932726	0.0007418397626112758	0.0008801532502129783	0.001002681930795477	0.0006601490050611424	0.0008306436301499903	0.0009226612185718522	0.0007980845969672785	0.0006689460383529062	0.0008774128854349461	0.0007137913133760167	0.0006983831372217047	0.0008383568206315623	0.000641348348700407
NB1-j_ge	0.0025041736227045075	0.002457002457002457	0.0013959981386691485	0.0	0.0006613027664499064	0.0013661202185792352	0.0	0.0	0.0031036623215394167	0.00398406374501992	0.0005417118093174431	0.0	0.0	0.0003912363067292645	0.0	0.00017618040873854828	0.0	0.012987012987012988	0.0012953367875647669	0.0022624434389140274	0.002068787173519524	0.003908285565398645	0.0009237875288683603	0.0	0.002002002002002002	0.0	0.0007763975155279503	0.0008536064874093043	0.002196595277320154	0.00418702023726448	0.00019880715705765408	0.00026809651474530834	0.0002714256632964647	0.00045590972987348506	9.34361130576968e-05	0.00011412919424788861	0.000334175832968564	0.00037478887704491123	3.143566690767345e-05	2.3732675147142585e-05	0.0009556134049494183	0.0006384676775738228	0.0009662553887319755	0.0003551433107712877	0.0001514102785949126	0.0003597731312960298	0.0001596870134536309	0.0002068865640969057
Pedobacter	0.0	0.0	0.002326663564448581	0.0	0.001047062713545685	0.0008008290936498963	0.0010167768174885613	0.003973299427844882	0.0012414649286157666	0.0	0.0	0.0002870264064293915	0.0	0.001564945226917058	0.0006414368184733803	0.0	0.0	0.0	0.0	0.0022624434389140274	0.0012929919834497026	0.0003908285565398645	0.002771362586605081	0.002635046113306983	0.001001001001001001	0.0010214504596527069	0.002717391304347826	0.003201024327784891	0.0005491488193300384	0.0003489183531053733	0.002783300198807157	0.003351206434316354	0.00033928207912058085	0.00022795486493674253	0.0011679514132212098	0.0009700981511070532	0.0008613264427217917	0.0007398429780626822	0.0001886140014460407	0.0001423960508828555	0.0026691270965828588	0.001649374833732376	0.0005202913631633714	0.0005849419236232974	0.003201245890292438	0.002518411919072209	0.001596870134536309	0.001282696697400815
Candidatus_Koribacter	0.0	0.0	0.0009306654257794323	0.0	0.0011021712774165107	0.00273224043715847	0.002287747839349263	0.0014303877940241578	0.0	0.0	0.0008125677139761646	0.0002870264064293915	0.0	0.0003912363067292645	0.0	0.0017618040873854826	0.0	0.0	0.0	0.0	0.001034393586759762	0.0013027618551328815	0.0013856812933025404	0.0	0.001001001001001001	0.0	0.0005822981366459627	0.0002134016218523261	0.002059308072487644	0.0006978367062107466	0.00019880715705765408	0.0010723860589812334	0.001628553979778788	0.0014437141445993696	0.004064470918009812	0.0029673590504451044	0.0018073735191539227	0.0018544748331702757	0.005155449372858447	0.004817733054869943	0.0012521830823475136	0.0011705240755520085	0.0020068381150587186	0.0017339349878833458	0.0008652015919709293	0.0005714043849995767	0.0009980438340851932	0.0014344135110718795
Niastella	0.0	0.002457002457002457	0.0009306654257794323	0.0	0.0012123884051581616	0.003391746749576032	0.0005083884087442806	0.0012714558169103624	0.00186219739292365	0.0	0.00027085590465872155	0.0002870264064293915	0.0	0.000782472613458529	0.0	0.0014094432699083862	0.006711409395973154	0.001443001443001443	0.0	0.0	0.004396172743728988	0.004950495049504951	0.0018475750577367205	0.0013175230566534915	0.0	0.0010214504596527069	0.00019409937888198756	0.0008536064874093043	0.0015101592531576056	0.0027913468248429866	0.00019880715705765408	0.0004021447721179625	0.00033928207912058085	0.0006458721173207705	0.0006073347348750292	0.0008559689568591645	0.0006354047528275512	0.0004916061893705981	0.0008801986734148565	0.00137649515853427	0.0005601871684186246	0.00026602819898909286	0.0015608740894901144	0.0012325561962062332	0.000648901193978197	0.0007407093879624141	0.0007984350672681544	0.0009378857572393054
Bacilli_unclassified	0.0	0.0	0.0	0.0	0.0008817370219332086	0.00042396834369700395	0.0002541942043721403	0.0001589319771137953	0.0	0.0	0.0005417118093174431	0.0002870264064293915	0.0	0.001564945226917058	0.0006414368184733803	0.0005285412262156448	0.006711409395973154	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.001001001001001001	0.0	0.0	0.0004268032437046522	0.0	0.0	0.00019880715705765408	0.00013404825737265417	0.002374974553844068	0.002127578739409599	0.003036673674375143	0.005307007532526813	0.002085068929648911	0.0019761595335095294	0.0031121310238596696	0.003915891399278519	0.0012521830823475125	0.0017557861133280133	0.0025271294782220886	0.0033216344948608606	0.0018385533829382225	0.0013332768983323464	0.0021557746816240173	0.0018895639520850789
Aquisphaera	0.0	0.0	0.002326663564448581	0.0	0.0011021712774165104	0.0014603354060674582	0.0030503304524656834	0.0028607755880483156	0.00186219739292365	0.0	0.002437703141928494	0.0034443168771526983	0.0	0.0011737089201877935	0.0025657472738935213	0.002466525722339676	0.0	0.0	0.0	0.0	0.001034393586759762	0.0013027618551328815	0.0009237875288683603	0.002635046113306983	0.0	0.0	0.00038819875776397513	0.0002134016218523261	0.0002745744096650192	0.0	0.0015904572564612324	0.000938337801608579	0.0014928411481305555	0.001215759279662627	0.0013081055828077551	0.001255421136726775	0.0010307677101424717	0.0011973774513382883	0.0016975260130143656	0.001329029808239985	0.0008238046594391537	0.0012769353551476458	0.0009662553887319757	0.001065429932313863	0.0007570513929745633	0.0008041987640734782	0.0005189827937243004	0.0010482252580909888
Labrys	0.0025041736227045075	0.0036855036855036856	0.0009306654257794323	0.0	0.001047062713545685	0.001366120218579235	0.0005083884087442806	0.0012714558169103624	0.0	0.0	0.0014897074756229686	0.0014351320321469576	0.0	0.0011737089201877935	0.0	0.0005285412262156448	0.0	0.0	0.0	0.0022624434389140274	0.0002585983966899405	0.0002605523710265763	0.0013856812933025404	0.0013175230566534915	0.0	0.0010214504596527069	0.0011645962732919255	0.0002134016218523261	0.0012355848434925864	0.0006978367062107466	0.0015904572564612327	0.001742627345844504	0.0012892719006582076	0.0013677291896204557	0.0013081055828077551	0.0010271627482309974	0.0011860888719447617	0.001284990435582553	0.0011631196755839174	0.0012340991076514147	0.0007908524730615876	0.0007980845969672785	0.0017095287646796491	0.0016085902899640673	0.0012761723481571204	0.0013967662744434099	0.0022356181883508323	0.0018826677332818415
