	S1S202009a	S1S202009b	S1U202009a	S1U202009b	S2S202009a	S2S202009b	S2U202009a	S2U202009b	S3S202009a	S3S202009b	S3U202009a	S3U202009b	S4S202009a	S4S202009b	S4U202009a	S4U202009b	S5S202009a	S5S202009b	S5U202009a	S5U202009b	S6S202009a	S6S202009b	S6U202009a	S6U202009b	S7S202009a	S7S202009b	S7U202009a	S7U202009b	S8S202009a	S8S202009b	S8U202009a	S8U202009b	soils1202009a	soils1202009b	soils2202009a	soils2202009b	soils3202009a	soils3202009b	soils4202009a	soils4202009b	soils5202009a	soils5202009b	soils6202009a	soils6202009b	soils7202009a	soils7202009b	soils8202009a	soils8202009b
Thermoanaerobaculaceae	0.001669449081803005	0.004914004914004914	0.006049325267566311	0.0	0.0025901025019287997	0.005087620124364047	0.005592272496187086	0.003814367450731087	0.004965859714463066	0.0	0.004198266522210184	0.004305396096440872	0.0	0.00938967136150235	0.008338678640153944	0.00616631430584919	0.0	0.002886002886002886	0.0025906735751295338	0.00904977375565611	0.006723558313938454	0.0054715997915581035	0.009237875288683606	0.009222661396574442	0.009009009009009009	0.0040858018386108275	0.00892857142857143	0.007255655142979085	0.004942339373970346	0.006629448709002093	0.008946322067594431	0.010455764075067023	0.0024428309696681826	0.0027734508567303674	0.002616211165615509	0.0023967130792056615	0.0015061445992949347	0.0017327901328310182	0.0016660903461066924	0.002041010062654262	0.0030316011467360865	0.0022878425113061988	0.0037163668797383655	0.0026740202222779287	0.0020115937013324104	0.002073986286294759	0.0043913928699748465	0.004772183411835284
Gaiellales_unclassified	0.0	0.0	0.0009306654257794323	0.0	0.0012674969690289874	0.0011305822498586771	0.0012709710218607017	0.0009535918626827718	0.0	0.0	0.001895991332611051	0.0008610792192881745	0.0	0.003129890453834116	0.004490057729313662	0.0022903453136011278	0.0	0.0	0.0	0.0022624434389140274	0.0028445823635893457	0.0044293903074517985	0.003695150115473441	0.005270092226613966	0.002002002002002002	0.003064351378958121	0.0017468944099378878	0.002774221084080239	0.0020593080724876445	0.0027913468248429866	0.0015904572564612327	0.002815013404825738	0.00732849290900455	0.00927016450742752	0.010791871058163994	0.010157498288062098	0.0067023434668625	0.008050659774445232	0.01549778378548298	0.015592367571672735	0.007710811612350488	0.00808725724926842	0.008919280511372078	0.009463524692905482	0.007721924208340538	0.008909675780919309	0.010299812367759202	0.010268469798009714
IMCC26256_fa	0.005843071786310518	0.0036855036855036856	0.0037226617031177293	0.0	0.0015981483522539404	0.0012719050310910118	0.0020335536349771225	0.0019071837253655435	0.00186219739292365	0.00199203187250996	0.007313109425785482	0.0028702640642939152	0.0	0.0035211267605633804	0.005772931366260424	0.0051092318534178985	0.0	0.001443001443001443	0.0038860103626943004	0.0	0.009826739074217739	0.0037780093798853577	0.004618937644341802	0.00790513833992095	0.003003003003003003	0.0071501532175689475	0.004076086956521738	0.004268032437046521	0.006864360241625479	0.005582693649685973	0.006759443339960239	0.007640750670241285	0.006039221008346342	0.005622886668439656	0.004811959822471387	0.0029673590504451044	0.004090123927460322	0.0046386207769324875	0.005029706705227758	0.005767040060755642	0.005338254193165719	0.003830806065442939	0.005648877657202314	0.004951115567811474	0.0054291399896175775	0.006052653855921448	0.006227793524691593	0.004585985504148063
Gaiellaceae	0.0	0.0	0.0018613308515588647	0.0	0.0015430397883831146	0.0016016581872997926	0.0010167768174885613	0.0015893197711379528	0.0012414649286157666	0.0	0.0010834236186348862	0.000574052812858783	0.0	0.003129890453834116	0.0012828736369467607	0.0008809020436927414	0.0	0.004329004329004329	0.0	0.0	0.0031031807602792862	0.0020844189682126106	0.0018475750577367205	0.003952569169960474	0.005005005005005005	0.006128702757916242	0.0017468944099378878	0.0019206145966709348	0.003294892915980231	0.0013956734124214933	0.001988071570576541	0.002680965147453084	0.008210626314718058	0.009080202119980242	0.008315814062135017	0.008103172791600092	0.007789591599478507	0.008829441856616466	0.008896293734871585	0.009516802734004185	0.009193659999340948	0.009470603884011698	0.009513899212130217	0.008857691986295642	0.008630385879910015	0.010031321425548119	0.010219968861032377	0.009165074789492906
Microscillaceae	0.015859766277128547	0.027027027027027025	0.0018613308515588647	0.0	0.004353576545795217	0.005370265686828717	0.0002541942043721403	0.0015893197711379526	0.004965859714463066	0.01195219123505976	0.0008125677139761647	0.0002870264064293915	0.0136986301369863	0.002347417840375587	0.0	0.0012332628611698379	0.006711409395973154	0.012987012987012988	0.0012953367875647669	0.0	0.006982156710628391	0.008077123501823866	0.0013856812933025404	0.0	0.009009009009009009	0.010214504596527068	0.00038819875776397513	0.0006402048655569782	0.009198242723778144	0.012909979064898812	0.0009940357852882705	0.0010723860589812331	0.0012214154848340913	0.0016716690095361132	0.0013548236393366025	0.001141291942478886	0.0007860192127570453	0.0007057712619676897	0.0008487630065071828	0.0014002278336814132	0.000922661218571852	0.0010109071561585526	0.0015608740894901144	0.001566808723990974	0.002617234815712059	0.0028146956742571725	0.0019561659148069786	0.0019585261401173747
Subgroup_7_fa	0.0025041736227045075	0.002457002457002457	0.004187994416007446	0.0	0.004629119365149345	0.0026380252496702467	0.006863243518047787	0.005880483153210428	0.00186219739292365	0.0	0.007448537378114843	0.006601607347876003	0.0	0.008998435054773084	0.008338678640153944	0.006342494714587738	0.0	0.002886002886002886	0.0025906735751295338	0.0	0.0064649599172485125	0.005211047420531528	0.004618937644341802	0.006587615283267458	0.006006006006006006	0.008171603677221655	0.005434782608695654	0.004268032437046521	0.004530477759472817	0.0031402651779483598	0.0073558648111332	0.005898123324396783	0.0025785438013164147	0.00273545837924091	0.002803083391730903	0.0035380050216845477	0.0029369819686251237	0.00275494161568078	0.0039294583634591805	0.0025631289158913988	0.003031601146736087	0.003298749667464752	0.0037906942173331335	0.0028411464861702995	0.0021846340197265953	0.002476085668331498	0.003193740269072618	0.0036343073093023062
Pedosphaeraceae	0.005008347245409015	0.006142506142506142	0.005118659841786879	0.0	0.003196296704507881	0.005464480874316939	0.005592272496187085	0.008105530832803564	0.002482929857231533	0.00199203187250996	0.0044691224268689055	0.00373134328358209	0.0	0.0019561815336463224	0.004490057729313662	0.008280479210711766	0.006711409395973154	0.004329004329004329	0.006476683937823835	0.00904977375565611	0.0028445823635893457	0.002344971339239187	0.003233256351039261	0.0013175230566534915	0.006006006006006006	0.003064351378958121	0.003299689440993788	0.0027742210840802388	0.0049423393739703465	0.0027913468248429866	0.0045725646123260435	0.00549597855227882	0.0037321028703263914	0.004179172523840283	0.0030833917309039914	0.0022825838849577728	0.0034923727896151256	0.003193006536902114	0.003929458363459179	0.0036785646478070997	0.0035917883151547142	0.0036179835062516647	0.0030474208413854586	0.0023397676944931856	0.003785256964872811	0.00410564632184881	0.0028743662421653565	0.002661940458046847
Methyloligellaceae	0.0	0.0	0.0009306654257794323	0.02857142857142857	0.0002755428193541276	0.0010834746561145657	0.002541942043721403	0.0030197075651621106	0.00186219739292365	0.0	0.001895991332611051	0.0008610792192881745	0.0	0.0019561815336463224	0.0006414368184733803	0.0022903453136011278	0.0	0.0	0.0	0.0	0.0	0.000781657113079729	0.0018475750577367205	0.0	0.0	0.0020429009193054137	0.0005822981366459627	0.0012804097311139564	0.001098297638660077	0.0	0.0009940357852882703	0.0006702412868632708	0.007871344235597476	0.00873826982257513	0.0076617612707311385	0.005820588906642318	0.01151259278086065	0.01114631855107592	0.006318569048442363	0.005933168786785645	0.00771081161235048	0.0076084064910880555	0.010480154600862197	0.009087490599147655	0.00837082540231874	0.007809193261660882	0.008144037686135178	0.0078134159040598
Gammaproteobacteria_unclassified	0.004173622704507512	0.0036855036855036856	0.0037226617031177293	0.02857142857142857	0.002369668246445497	0.002732240437158469	0.0027961362480935434	0.0044500953591862695	0.0006207324643078833	0.00597609561752988	0.006635969664138678	0.004305396096440872	0.0	0.003912363067292645	0.0006414368184733803	0.0019379844961240314	0.0	0.007215007215007215	0.010362694300518135	0.004524886877828055	0.000517196793379881	0.0024752475247524757	0.0023094688221709007	0.006587615283267458	0.0	0.0010214504596527069	0.004658385093167702	0.002560819462227913	0.0024711696869851732	0.005582693649685973	0.005765407554671968	0.006166219839142089	0.004546379860215788	0.0030773906766460232	0.002476056996028962	0.002396713079205662	0.0023580576382711215	0.0026186547513008303	0.0018861400144604059	0.0021834061135371182	0.003492931756022016	0.0035115722266560283	0.002155492790248253	0.002235313779560452	0.0033310261290880726	0.0031109794294421345	0.00263483572198491	0.0027791761777017495
Burkholderiaceae	0.007512520868113522	0.004914004914004914	0.0046533271288971625	0.0	0.006172159153532459	0.006265309967966836	0.003050330452465684	0.0033375715193897015	0.004345127250155184	0.01195219123505976	0.0058234019501625135	0.004018369690011481	0.0	0.003912363067292645	0.005131494547787043	0.00616631430584919	0.0	0.005772005772005772	0.0025906735751295338	0.0022624434389140274	0.0023273855702094647	0.0054715997915581035	0.008775981524249424	0.005270092226613966	0.0	0.0020429009193054137	0.0036878881987577636	0.002134016218523261	0.008099945085118066	0.009071877180739707	0.0031809145129224657	0.003619302949061662	0.001628553979778788	0.001937616351962312	0.0020088764307404808	0.0022255192878338284	0.0018779740472458731	0.0017571270728988701	0.0047153500361510215	0.004461742927662805	0.0011862787095923812	0.0012237297153498273	0.0034933848669540645	0.00227709534553355	0.0031796158504931644	0.002962837551849656	0.002754600982075133	0.0028895156785534487
Desulfobacterota_family	0.005843071786310518	0.002457002457002457	0.004187994416007446	0.0	0.005565964950953378	0.0042396834369700384	0.003050330452465684	0.0023839796567069298	0.004345127250155183	0.00597609561752988	0.007719393282773565	0.004305396096440872	0.0	0.004694835680751174	0.0038486209108402817	0.004052149400986611	0.013422818791946308	0.002886002886002886	0.0025906735751295338	0.0	0.005947763123868632	0.00781657113079729	0.006466512702078523	0.002635046113306983	0.005005005005005005	0.0010214504596527069	0.005434782608695653	0.004054630815194195	0.004805052169137836	0.0052337752965806	0.004771371769383698	0.004423592493297588	0.0024428309696681826	0.0026214809467725395	0.0020555944872693286	0.001654873316594385	0.002621632943147747	0.0027549416156807797	0.0023262393511678347	0.001566356559711411	0.0028009358420931236	0.0041500399042298484	0.0023784748030325543	0.0020890782986546326	0.002206264059525869	0.0023067806653686604	0.0027945227354385406	0.002186101360623968
Myxococcaceae	0.0008347245409015025	0.0036855036855036856	0.0013959981386691485	0.0	0.0020390168632205444	0.002920670812134916	0.0038129130655821047	0.004291163382072473	0.0037243947858473002	0.0	0.0010834236186348862	0.0014351320321469574	0.0136986301369863	0.0027386541471048514	0.0051314945477870435	0.0031712473572938693	0.006711409395973154	0.001443001443001443	0.0012953367875647669	0.0	0.004396172743728988	0.003387180823345492	0.0023094688221709007	0.0	0.013013013013013013	0.009193054136874362	0.0009704968944099378	0.0010670081092616305	0.005216913783635365	0.0024424284717376133	0.0015904572564612324	0.001742627345844504	0.00427495419691932	0.004255157478819197	0.004811959822471388	0.0037091988130563804	0.004193671368661848	0.004224892795779015	0.003237873691490364	0.003251376495158533	0.003394075196889316	0.002926310188880022	0.005723204994797082	0.00459597225704019	0.004174597681259731	0.0052907813425886775	0.004032097089704179	0.004413580034067312
Planctomycetales_family	0.0025041736227045075	0.0012285012285012285	0.008375988832014892	0.0	0.0015430397883831148	0.0019314113435085736	0.0025419420437214034	0.002542911633820725	0.006828057107386716	0.0	0.004333694474539545	0.008323765786452351	0.0	0.003912363067292645	0.006414368184733803	0.004404510218463707	0.006711409395973154	0.001443001443001443	0.009067357512953369	0.006787330316742082	0.0033617791569692267	0.00429911412193851	0.008314087759815245	0.006587615283267458	0.003003003003003003	0.0020429009193054137	0.006211180124223604	0.007682458386683738	0.005079626578802855	0.0027913468248429866	0.0037773359840954277	0.009919571045576408	0.0028499694646128802	0.0025454959917936243	0.0014949778089231483	0.0010271627482309972	0.0022639236008151985	0.0019518225934416805	0.0011316840086762437	0.001091703056768559	0.0015817049461231746	0.0022878425113061988	0.0019325107774639512	0.001316119328152418	0.0019034435023360435	0.0019681706594429863	0.0019162441614435709	0.0018964601708883026
Rhizobiales_unclassified	0.005843071786310518	0.004914004914004914	0.002326663564448581	0.0	0.0029758624490245776	0.0028264556246466927	0.0012709710218607017	0.0014303877940241574	0.0037243947858473002	0.00199203187250996	0.0021668472372697724	0.0017221584385763492	0.0	0.001564945226917058	0.0	0.0015856236786469346	0.006711409395973154	0.002886002886002886	0.0	0.0	0.0007757951900698216	0.0039082855653986455	0.002771362586605081	0.002635046113306983	0.002002002002002002	0.0	0.002135093167701863	0.0010670081092616305	0.0016474464579901153	0.0027913468248429866	0.001988071570576541	0.0021447721179624667	0.009228472552079803	0.00824436761521219	0.004531651483298297	0.004565167769915542	0.006565849112551415	0.006488228222089209	0.004275250699443592	0.004604138978545655	0.005931393547961913	0.005373769619579677	0.004236658242901738	0.00626723489596389	0.008998096556497656	0.00844408702277152	0.007585133139047438	0.007220341086981953
Acidothermaceae	0.004173622704507512	0.0036855036855036856	0.00046533271288971617	0.0	0.006172159153532458	0.005558696061805162	0.0	0.0003178639542275906	0.0012414649286157666	0.00398406374501992	0.0005417118093174431	0.001148105625717566	0.0273972602739726	0.002347417840375587	0.0012828736369467607	0.0022903453136011278	0.013422818791946308	0.001443001443001443	0.0	0.0	0.006723558313938454	0.004559666492965086	0.0009237875288683603	0.002635046113306983	0.004004004004004004	0.003064351378958121	0.00038819875776397513	0.0006402048655569782	0.008374519494783086	0.0045359385903698535	0.0005964214711729623	0.0009383378016085791	0.004139241365271088	0.0042931499563086525	0.004017752861480963	0.0042798447842958215	0.003045236111699447	0.0035191215338113133	0.0055955487095658745	0.004722802354281374	0.002471413978317462	0.0023410481511040174	0.001635201427084882	0.0020055151667084476	0.0022927842187229625	0.0030051638025903656	0.0031538185157092102	0.003227430399911726
Rhizobiales_Incertae_Sedis	0.005843071786310518	0.0012285012285012285	0.005583992554676594	0.0	0.002645211065799625	0.002025626530996797	0.0035587188612099642	0.004291163382072473	0.00186219739292365	0.00398406374501992	0.004198266522210184	0.0025832376578645237	0.0	0.0011737089201877935	0.001924310455420141	0.002642706131078224	0.006711409395973154	0.005772005772005772	0.0025906735751295338	0.004524886877828055	0.0007757951900698216	0.003908285565398645	0.0023094688221709007	0.003952569169960474	0.003003003003003003	0.0010214504596527069	0.0038819875776397515	0.003627827571489543	0.002196595277320154	0.0027913468248429866	0.0031809145129224657	0.004289544235924933	0.005632082513401644	0.00512898446107671	0.0030833917309039936	0.003937457201552158	0.004951450370182107	0.004998807489936679	0.0026720316871522423	0.0030140497436871084	0.006227963225360007	0.004894918861399309	0.0041623309053069706	0.0036349962396590597	0.0038068870046720866	0.0035342419368492328	0.003233662022436026	0.003682580840924917
Alphaproteobacteria_family	0.010851419031719533	0.009828009828009828	0.0060493252675663115	0.0	0.0041331422903119145	0.0026380252496702463	0.0012709710218607017	0.00270184361093452	0.008069522036002483	0.00796812749003984	0.00528169014084507	0.004879448909299655	0.0	0.003912363067292645	0.001924310455420141	0.0047568710359408035	0.0	0.004329004329004329	0.007772020725388601	0.004524886877828055	0.00517196793379881	0.003126628452318916	0.005542725173210163	0.0013175230566534915	0.003003003003003003	0.0	0.0031055900621118006	0.002134016218523261	0.005354200988467875	0.005582693649685973	0.0037773359840954277	0.0025469168900804293	0.001832123227251137	0.003115383154135481	0.0014482597523943	0.0022825838849577723	0.002579272626292576	0.002691665571504365	0.0018861400144604065	0.001969812037212835	0.0017794180643885716	0.0012769353551476458	0.0015608740894901144	0.0023606584774797344	0.0019250735421353178	0.00234910691610937	0.0016767136412631244	0.0018550828580689211
Solibacteraceae	0.004173622704507512	0.0012285012285012285	0.003257328990228013	0.0	0.0036371652154744845	0.005464480874316938	0.0033045246568378247	0.00476795931341386	0.008069522036002483	0.00597609561752988	0.004875406283856988	0.001722158438576349	0.0	0.005868544600938969	0.005131494547787043	0.008280479210711766	0.0	0.004329004329004329	0.0025906735751295338	0.0022624434389140274	0.004137574347039048	0.005211047420531527	0.004618937644341802	0.002635046113306983	0.001001001001001001	0.0	0.0027173913043478256	0.003627827571489543	0.005491488193300382	0.0006978367062107466	0.0007952286282306163	0.0020107238605898124	0.004546379860215785	0.004901029596139971	0.003083391730903994	0.003195617438940882	0.00416543115742507	0.0038403691427069606	0.004275250699443591	0.005007594456047081	0.002372557419184764	0.0016493748337323762	0.0026757841534116233	0.0033216344948608636	0.0030498356116975224	0.0024125962922204335	0.0029142879955287642	0.0023998841435240994
Alphaproteobacteria_unclassified	0.0025041736227045075	0.004914004914004914	0.002791996277338297	0.0	0.0014879312245122897	0.003862822687017146	0.002033553634977123	0.0030197075651621115	0.0074487895716946004	0.00597609561752988	0.003927410617551462	0.0034443168771526983	0.0	0.003129890453834116	0.0032071840923669015	0.0031712473572938697	0.006711409395973154	0.0	0.009067357512953369	0.00904977375565611	0.004137574347039048	0.00286607608129234	0.002771362586605081	0.003952569169960474	0.005005005005005005	0.003064351378958121	0.0019409937888198755	0.002560819462227913	0.004255903349807797	0.0027913468248429866	0.0027833001988071576	0.004289544235924933	0.0026464002171405327	0.0030773906766460237	0.002008876430740479	0.0037662634101803265	0.0018968008547370502	0.0020297008016588046	0.002577724686429221	0.0025393962407442554	0.0016805615052558722	0.0018621973929236503	0.00222982012784302	0.0027575833542241098	0.002941685412701155	0.0025184119190722067	0.0030340532556189874	0.0027446950836856
Acetobacteraceae	0.001669449081803005	0.002457002457002457	0.0018613308515588647	0.0	0.0029207538851537527	0.003156208780855474	0.002033553634977123	0.0025429116338207248	0.0012414649286157666	0.00796812749003984	0.004604550379198266	0.0025832376578645237	0.0136986301369863	0.0019561815336463224	0.005131494547787043	0.006518675123326285	0.0	0.004329004329004329	0.0	0.0	0.001034393586759762	0.0031266284523189165	0.004157043879907622	0.002635046113306983	0.005005005005005005	0.0	0.0019409937888198755	0.002134016218523261	0.003020318506315212	0.0006978367062107466	0.005765407554671969	0.003351206434316355	0.0026464002171405314	0.0031533756316249376	0.0036440084092501726	0.003994521798676103	0.0035629733177070786	0.003353630341349928	0.005972776712457968	0.005102525156635651	0.0026691270965828596	0.0014897579143389205	0.003196075516574994	0.0034469791927801414	0.0024441944973178733	0.0030474900533310717	0.003393349035889657	0.003517071589647389
Alicyclobacillaceae	0.0	0.0	0.0013959981386691485	0.0	0.0	0.00047107593744111546	0.002287747839349263	0.0012714558169103624	0.004345127250155183	0.00597609561752988	0.0013542795232936078	0.0008610792192881745	0.0	0.0003912363067292645	0.0012828736369467607	0.0012332628611698379	0.0	0.0	0.0	0.0	0.0	0.0005211047420531526	0.0013856812933025404	0.002635046113306983	0.0	0.0	0.00019409937888198756	0.0002134016218523261	0.005766062602965403	0.0024424284717376133	0.00019880715705765408	0.00013404825737265417	0.006989210829883966	0.008586299912617296	0.008455968231721562	0.008616754165715593	0.010387691033262246	0.009948941099737625	0.009870799409009461	0.009967723561799898	0.004316736415461167	0.003884011705240756	0.007061097071502898	0.007666917356062504	0.004499048278248831	0.005756370100736479	0.0055890454708770795	0.0055100788237809175
MB-A2-108_fa	0.0008347245409015025	0.0	0.0	0.0	0.001983908299349719	0.0020256265309967964	0.0012709710218607017	0.0007946598855689765	0.002482929857231533	0.0	0.0010834236186348862	0.000574052812858783	0.0	0.000782472613458529	0.0006414368184733803	0.00211416490486258	0.0	0.001443001443001443	0.0	0.004524886877828055	0.0036203775536591673	0.000781657113079729	0.0023094688221709007	0.0	0.0	0.0	0.0031055900621118006	0.002134016218523261	0.0021965952773201542	0.0006978367062107466	0.0011928429423459245	0.000938337801608579	0.006378503087466923	0.00801641275027545	0.0074281709880869035	0.009016206345583205	0.006725876976226459	0.0075931253011696405	0.006350004715350046	0.005577178659578502	0.0076778594259729206	0.0072359670125033285	0.007804370447450563	0.006726832121667911	0.006835092576570336	0.006412426987217474	0.0053495149506966235	0.006420379705807299
Devosiaceae	0.0008347245409015025	0.006142506142506142	0.002791996277338297	0.0	0.004959770748374297	0.00546448087431694	0.004321301474326385	0.0038143674507310874	0.006828057107386716	0.0	0.0035211267605633804	0.0020091848450057405	0.0	0.001564945226917058	0.0006414368184733803	0.002642706131078224	0.0	0.0	0.0012953367875647669	0.0022624434389140274	0.0012929919834497026	0.0035174570088587808	0.0018475750577367205	0.002635046113306983	0.002002002002002002	0.0020429009193054137	0.004852484472049689	0.005761843790012804	0.0019220208676551344	0.006629448709002093	0.0031809145129224653	0.0028150134048257375	0.002985682296261112	0.0025075035143041677	0.004204625087596356	0.0043939739785437085	0.002188616370850453	0.0019956290855638148	0.0021376253497217943	0.002254604138978545	0.0035588361287771453	0.0031923383878691143	0.0023784748030325543	0.0037394501545917926	0.0064457518601834215	0.007047320748328116	0.005429358457423445	0.004544608191328692
Vicinamibacterales_unclassified	0.001669449081803005	0.0036855036855036856	0.0037226617031177293	0.0	0.002259451118703846	0.0011776898436027887	0.0025419420437214034	0.003178639542275907	0.0031036623215394167	0.00199203187250996	0.002979414951245937	0.0034443168771526983	0.0	0.001564945226917058	0.0012828736369467607	0.0014094432699083862	0.006711409395973154	0.005772005772005772	0.0051813471502590676	0.015837104072398193	0.0015515903801396431	0.0027357998957790518	0.0018475750577367205	0.003952569169960474	0.005005005005005005	0.005107252298263535	0.002135093167701863	0.0027742210840802388	0.003844041735310269	0.0013956734124214933	0.002982107355864812	0.0030831099195710466	0.0048178055235122514	0.0028874282891987375	0.001962158374211631	0.0025108422734535507	0.0027722474030772264	0.002350948410554457	0.0018861400144604059	0.002420732865008543	0.0018782746235212694	0.0022878425113062	0.0019325107774639512	0.001838388902816074	0.002920055372901883	0.002539575044442561	0.002794522735438541	0.002572289613604851
Subgroup_25_fa	0.001669449081803005	0.0	0.0018613308515588647	0.0	0.0017083654799955913	0.0029677784058790273	0.006100660904931367	0.007787666878575971	0.0	0.0	0.004198266522210184	0.007175660160734787	0.0	0.0027386541471048514	0.0051314945477870435	0.005285412262156448	0.0	0.001443001443001443	0.0051813471502590676	0.0	0.0036203775536591673	0.00286607608129234	0.004618937644341802	0.005270092226613966	0.0	0.0010214504596527069	0.003493788819875776	0.0051216389244558265	0.0023338824821526635	0.0024424284717376133	0.0055666003976143135	0.003351206434316355	0.00515708760263283	0.0033433380190722234	0.002569493109086661	0.0027961652590732717	0.0038971491506756433	0.0037770930985305392	0.0024519820187985284	0.002729257641921397	0.003328170824134183	0.00446927374301676	0.0034190575293592965	0.002423330826439373	0.0028767952933033388	0.002920511301108947	0.0021956964349874246	0.0023171295178853425
Subgroup_5_fa	0.001669449081803005	0.0012285012285012285	0.0037226617031177293	0.0	0.002700319629670451	0.0014603354060674582	0.005083884087442805	0.005244755244755245	0.0037243947858473002	0.00398406374501992	0.0044691224268689055	0.006601607347876003	0.0	0.0027386541471048514	0.001924310455420141	0.005990133897110641	0.0	0.001443001443001443	0.009067357512953367	0.004524886877828055	0.0036203775536591673	0.0022146951537258992	0.0064665127020785244	0.002635046113306983	0.0	0.0010214504596527069	0.0019409937888198755	0.004268032437046521	0.0012355848434925866	0.0013956734124214933	0.004970178926441352	0.003217158176943701	0.0033928207912058096	0.003305345541582766	0.002102312543798177	0.0026249714677014386	0.003332344925940042	0.003095658776630701	0.0028606456885982828	0.0030852477691285353	0.0033611230105117487	0.002766693269486566	0.0023784748030325543	0.0024860031753990135	0.0025739747361135136	0.0019470075340726322	0.001596870134536309	0.0017309509196107783
Moraxellaceae	0.0	0.0	0.006514657980456026	0.02857142857142857	0.0012674969690289872	0.0014132278123233466	0.012709710218607015	0.008741258741258742	0.0	0.00199203187250996	0.0016251354279523294	0.0014351320321469576	0.0	0.001564945226917058	0.004490057729313663	0.0033474277660324172	0.006711409395973154	0.001443001443001443	0.0025906735751295338	0.011312217194570135	0.000517196793379881	0.0	0.0	0.0	0.002002002002002002	0.0	0.007181677018633541	0.009816474605207003	0.0008237232289950577	0.0003489183531053733	0.0029821073558648115	0.0012064343163538875	0.000407138494944697	0.0003419322974051138	0.0013548236393366036	0.0013695503309746632	0.0001270809505655102	0.00012655208835282724	0.00015717833453836723	0.00021359407632428327	0.005338254193165717	0.0048949188613993085	0.0006689460383529062	0.0011907746302331408	0.0013626925073542133	0.0008465250148141877	0.0003592957802706695	0.0005792823794713358
Vermiphilaceae	0.0025041736227045075	0.0012285012285012285	0.006514657980456029	0.0	0.0009919541496748595	0.0005652911249293386	0.003050330452465684	0.003496503496503498	0.00186219739292365	0.00199203187250996	0.006094257854821235	0.006314580941446611	0.0136986301369863	0.0027386541471048514	0.008338678640153946	0.00422832980972516	0.0	0.0	0.007772020725388602	0.0022624434389140274	0.004137574347039048	0.004038561750911934	0.004618937644341802	0.006587615283267457	0.002002002002002002	0.003064351378958121	0.004464285714285714	0.003627827571489543	0.002196595277320154	0.003838101884159107	0.004572564612326044	0.0036193029490616643	0.0009499898215376264	0.0013677291896204559	0.000233590282644242	0.0006277105683633872	0.001548504916150103	0.001382338195853957	0.0008487630065071829	0.0006407822289728495	0.0021089399281642336	0.0014365522745411019	0.0018581834398691838	0.0008774128854349461	0.0008435715521716565	0.0010581562685177345	0.0009182003273583778	0.0011516685401394423
CCD24_fa	0.01335559265442404	0.012285012285012284	0.002791996277338297	0.0	0.0029758624490245785	0.004333898624458262	0.0010167768174885613	0.0006357279084551812	0.008069522036002483	0.00398406374501992	0.0021668472372697724	0.0	0.0	0.0027386541471048514	0.003848620910840282	0.004228329809725159	0.006711409395973154	0.007215007215007215	0.0012953367875647669	0.0	0.00465477114041893	0.004689942678478375	0.00046189376443418013	0.0013175230566534915	0.005005005005005005	0.006128702757916241	0.0011645962732919255	0.0010670081092616305	0.0065897858319604605	0.0024424284717376133	0.0015904572564612327	0.0005361930294906167	0.0022392617221958337	0.002241556171877968	0.0010277972436346645	0.001312485733850719	0.0016708791648428192	0.0015819011044103399	0.0007230203388764892	0.0008543763052971331	0.0013839918278577782	0.0010641127959563714	0.001263564739111045	0.0011072114982869556	0.001903443502336044	0.0020528231609244054	0.0018364006547167554	0.002172308923017508
Rhodanobacteraceae	0.008347245409015025	0.006142506142506142	0.0013959981386691485	0.0	0.008211176016753002	0.006265309967966837	0.0033045246568378242	0.0022250476795931343	0.0031036623215394167	0.0099601593625498	0.0020314192849404116	0.003157290470723307	0.0	0.0035211267605633804	0.0	0.0028188865398167725	0.006711409395973154	0.007215007215007215	0.0012953367875647669	0.0	0.0033617791569692267	0.006122980719124545	0.002771362586605081	0.0013175230566534915	0.005005005005005005	0.0010214504596527069	0.0005822981366459627	0.0	0.004118616144975288	0.0045359385903698535	0.0033797216699801196	0.001876675603217158	0.0016964103956029052	0.00144371414459937	0.0019154403176827842	0.0013695503309746637	0.0012472759962911183	0.0012801230475689826	0.0011631196755839172	0.0009255743307385605	0.001120374336837249	0.0011705240755520083	0.0031217481789802275	0.002694911005264476	0.00134106246755494	0.0019046812833319227	0.0012774961076290473	0.0014895832614977215
BIrii41	0.0	0.00737100737100737	0.0	0.0	0.002755428193541276	0.002496702468437912	0.0005083884087442806	0.0006357279084551812	0.006207324643078833	0.00199203187250996	0.0004062838569880823	0.0002870264064293915	0.0410958904109589	0.003129890453834116	0.0012828736369467607	0.0007047216349541931	0.0	0.011544011544011544	0.0012953367875647669	0.0	0.001034393586759762	0.0026055237102657635	0.0	0.0013175230566534915	0.006006006006006006	0.0020429009193054137	0.00019409937888198756	0.0004268032437046522	0.005491488193300385	0.0038381018841591066	0.0005964214711729623	0.00013404825737265417	0.0012214154848340913	0.0009878044147258844	0.0008876430740481195	0.001255421136726775	0.0006495248584459415	0.000773914694157674	0.0011316840086762437	0.0008306436301499903	0.001120374336837249	0.0009044958765629157	0.0033447301917645294	0.0024233308264393735	0.001730403183941858	0.001671886904258021	0.001636791887899717	0.0013378664478266565
